string,string,string,string,string,string,int
32637,attachment,iw9_minireddot01_tall_acharlie45_v4,9123,iw9,,0
32638,attachment,ammo_45acp_acharlie45_v4,9124,iw9,LAUNCH,0
32639,attachment,pgrip_sm_ass_p43_acharlie45_v4,9125,iw9,LAUNCH,0
32640,attachment,grip_angled14_acharlie45_v4,9126,iw9,LAUNCH,0
32641,attachment,lasercyl_ads02_acharlie45_v4,9127,iw9,,0
32642,attachment,rec_tango9_v4,9128,iw9,,0
32643,attachment,bar_pi_long_p49_tango9_v4,9129,iw9,,0
32644,attachment,stockpno_pi_heavy_p49_tango9_v4,9130,iw9,,0
32645,attachment,drum_pi_large_p49_tango9_v4,9131,iw9,,0
32646,attachment,ammo_9p_hp_tango9_v4,9132,iw9,LAUNCH,0
32647,attachment,akimbo_tango9_v4,9133,iw9,,0
32648,attachment,laserpstl_hip02_tango9_v4,9134,iw9,,0
32649,attachment,rec_india_v12,9135,iw9,,0
32650,attachment,bar_sn_p53_india_v12,9136,iw9,,0
32651,attachment,stock_sn_heavy_p53_india_v12,9137,iw9,,0
32652,attachment,mag_sn_p53_india_v12,9138,iw9,,0
32653,attachment,guard_p53_india_v12,9139,iw9,,0
32654,attachment,fourx04_india_v12,9140,iw9,,0
32655,attachment,ammo_408c_he_india_v12,9141,iw9,LAUNCH,0
32656,attachment,silencer03_dm_india_v12,9142,iw9,,0
32657,attachment,pgrip_p53_india_v12,9143,iw9,LAUNCH,0
32658,attachment,bolt_p53_india_v12,9144,iw9,,0
32659,attachment,lasercyl_ads04_india_v12,9145,iw9,,0
32660,attachment,rec_mcbravo_v21,9146,iw9,,0
32661,attachment,barsil_ar_p08_mcbravo_v21,9147,iw9,,0
32662,attachment,stock_ar_light_p08_mcbravo_v21,9148,iw9,,0
32663,attachment,mag_ar_hvylarge_p08_mcbravo_v21,9149,iw9,,0
32664,attachment,iw9_minireddot01_tall_mcbravo_v21,9150,iw9,,0
32665,attachment,ammo_blk_mcbravo_v21,9151,iw9,LAUNCH,0
32666,attachment,pgrip_ar2_tac_p08_mcbravo_v21,9152,iw9,LAUNCH,0
32667,attachment,grip_vert04_mcbravo_v21,9153,iw9,LAUNCH,0
32668,attachment,lasercyl_ads04_mcbravo_v21,9154,iw9,,0
32669,attachment,iw9_rec_mike4_v32,9155,iw9,,0
32670,attachment,bar_ar_longhvy_p01_mike4_v32,9156,iw9,,0
32671,attachment,stock_ar_p01_mike4_v32,9157,iw9,,0
32672,attachment,mag_ar_xlarge_p01_mike4_v32,9158,iw9,,0
32673,attachment,reflex02_tall_mike4_v32,9159,iw9,,0
32674,attachment,ammo_556n_mike4_v32,9160,iw9,LAUNCH,0
32675,attachment,silencer05_ar_mike4_v32,9161,iw9,,0
32676,attachment,pgrip_p01_mike4_v32,9162,iw9,LAUNCH,0
32677,attachment,grip_angled05_mike4_v32,9163,iw9,LAUNCH,0
32678,attachment,rec_mpapa5_v23,9164,iw9,,0
32679,attachment,bar_sm_light_p02_mpapa5_v23,9165,iw9,,0
32680,attachment,stock_ar_assault_p02_mpapa5_v23,9166,iw9,,0
32681,attachment,mag_sm_large_p02_mpapa5_v23,9167,iw9,,0
32682,attachment,ammo_9p_op_mpapa5_v23,9168,iw9,LAUNCH,0
32683,attachment,pgrip_sm_tac_p02_mpapa5_v23,9169,iw9,LAUNCH,0
32684,attachment,lasercyl_ads04_mpapa5_v23,9170,iw9,,0
32685,attachment,iw9_rec_papa90_v19,9171,iw9,,0
32686,attachment,bar_sm_heavy_p07_papa90_v19,9172,iw9,,0
32687,attachment,stock_sm_light_p07_papa90_v19,9173,iw9,,0
32688,attachment,mag_sm_p07_papa90_v19,9174,iw9,,0
32689,attachment,rail_sm_small_p07_papa90_v19,9175,iw9,,0
32690,attachment,comb_tactical_p07_papa90_v19,9176,iw9,,0
32691,attachment,ammo_5x28_papa90_v19,9177,iw9,LAUNCH,0
32692,attachment,comp_sm_06_papa90_v19,9178,iw9,,0
32693,attachment,lasercyl_ads03_papa90_v19,9179,iw9,,0
32694,attachment,rec_acharlie45_v5,9180,iw9,,0
32695,attachment,bar_sm_p43_acharlie45_v5,9181,iw9,,0
32696,attachment,stock_sm_lgt_tactical_p43_acharlie45_v5,9182,iw9,,0
32697,attachment,mag_sm_p43_acharlie45_v5,9183,iw9,,0
32698,attachment,ammo_45acp_acharlie45_v5,9184,iw9,LAUNCH,0
32699,attachment,silencer04_sm_acharlie45_v5,9185,iw9,,0
32700,attachment,pgrip_sm_tac_p43_acharlie45_v5,9186,iw9,LAUNCH,0
32701,attachment,grip_angled14_acharlie45_v5,9187,iw9,LAUNCH,0
32702,attachment,lasercyl_ads04_acharlie45_v5,9188,iw9,,0
32794,attachment,jup_silencer_sm_05,9189,jup,BETA,0
32795,attachment,jup_silencer_sm_06,9190,jup,LAUNCH,0
32796,attachment,jup_silencer_sm_07,9191,jup,LAUNCH,0
32797,attachment,jup_silencer_jp07,9192,jup,LAUNCH,0
32798,attachment,jup_lasercyl_cs,9193,jup,LAUNCH,0
32799,attachment,jup_lasercyl_jump,9194,jup,BETA,0
32800,attachment,jup_lasercyl_slide,9195,jup,LAUNCH,0
32808,attachment,akimbo_pi_tango9_v2,9196,iw9,,0
32809,attachment,akimbo_pi_tango9_v3,9197,iw9,,0
32815,attachment,jup_boscar_scope,9198,jup,,0
32817,attachment,jup_jp36_sn_boscar_bolts,9199,jup,,0
32819,attachment,jup_ammo_9p_rip,9200,jup,,0
32820,attachment,jup_ammo_9p_tc,9201,jup,,0
32821,attachment,jup_comp_sm_11,9202,jup,BETA,0
32823,attachment,jup_cp05_lm_halpha_frontpieces,9204,jup,,0
32824,attachment,jup_cp05_lm_halpha_backpieces,9205,jup,,0
32825,attachment,jup_cp05_lm_halpha_magazines,9206,jup,,0
32826,attachment,jup_cp05_lm_halpha_optics,9207,jup,,0
32827,attachment,jup_cp05_lm_halpha_undermounts,9208,jup,,0
32828,attachment,jup_cp05_lm_halpha_muzzles,9209,jup,,0
32829,attachment,jup_cp05_lm_halpha_reargrips,9210,jup,,0
32831,attachment,jup_cp05_lm_halpha_extras,9212,jup,,0
32832,attachment,jup_cp05_lm_halpha_gunperks,9213,jup,,0
32833,attachment,jup_cp05_lm_halpha_tuning,9214,jup,,0
32834,attachment,jup_cp05_bar,9215,jup,,0
32836,attachment,jup_cp05_bar_light,9217,jup,,0
32837,attachment,jup_cp05_bar_short,9218,jup,,0
32838,attachment,jup_cp05_bar_long,9219,jup,,0
32839,attachment,jup_cp05_stock,9220,jup,,0
32840,attachment,jup_cp05_stock_ass,9221,jup,,0
32841,attachment,jup_cp05_stock_hvy,9222,jup,,0
32842,attachment,jup_cp05_stock_tac,9223,jup,,0
32843,attachment,jup_cp05_stock_lgt,9224,jup,,0
32844,attachment,jup_cp05_mag_45_762n,9225,jup,,0
32845,attachment,jup_cp05_drum_75_762n,9226,jup,,0
32846,attachment,jup_cp05_drum_150_762n,9227,jup,,0
32847,attachment,mag_sn_xlarge_p54,9228,iw9,,0
32848,attachment,mag_sn_large_p54,9229,iw9,,0
32852,attachment,tsierra12_optics,9230,iw9,,0
32853,attachment,tsierra12_extras,9231,iw9,,0
32854,attachment,tsierra12_backpieces,9232,iw9,,0
32855,attachment,tsierra12_reargrips,9233,iw9,LAUNCH,0
32856,attachment,tsierra12_magazines,9234,iw9,,0
32857,attachment,tsierra12_gunperks,9235,iw9,,0
32858,attachment,tsierra12_undermounts,9236,iw9,,0
32859,attachment,tsierra12_muzzles,9237,iw9,,0
32860,attachment,tsierra12_frontpieces,9238,iw9,,0
32861,attachment,tsierra12_triggers,9239,iw9,,0
32862,attachment,jup_jp19_br_acharlie450_drum_50_450b,9240,jup,,0
32863,attachment,jup_acharlied_selectauto,9241,jup,,0
32885,attachment,jup_jp04_mag_25_9mm,9242,jup,,0
32886,attachment,jup_jp04_drum_50_9mm,9243,jup,,0
32888,attachment,jup_acharlied_amp,9244,jup,,0
32889,attachment,ralpha_optics,9245,iw9,,0
32890,attachment,ralpha_extras,9246,iw9,,0
32891,attachment,ralpha_backpieces,9247,iw9,,0
32892,attachment,ralpha_reargrips,9248,iw9,LAUNCH,0
32893,attachment,ralpha_magazines,9249,iw9,,0
32894,attachment,ralpha_gunperks,9250,iw9,,0
32895,attachment,ralpha_undermounts,9251,iw9,,0
32896,attachment,ralpha_muzzles,9252,iw9,,0
32897,attachment,ralpha_frontpieces,9253,iw9,,0
32906,attachment,rec_mike2011,9254,iw9,,0
32907,attachment,bar_pi_p55,9255,iw9,,0
32908,attachment,pgrip_p55,9256,iw9,LAUNCH,0
32909,attachment,mag_pi_p55,9257,iw9,,0
32910,attachment,trigger_p55,9258,iw9,,0
32911,attachment,ironsdefault_mike2011,9259,iw9,,0
32912,attachment,akimbo_mike2011,9260,iw9,,0
32913,attachment,iw9_pi_mike2011_tuning,9261,iw9,,0
33013,attachment,jup_jp16_pgrip,9262,jup,,0
33014,attachment,jup_jp16_pgrip_ass,9263,jup,,0
33015,attachment,jup_jp16_pgrip_tac,9264,jup,,0
33016,attachment,jup_jp16_pgrip_skel,9265,jup,,0
33034,attachment,ammo_sm_aviktor_v27,9267,iw9,LAUNCH,0
33036,attachment,rec_ralpha_v1,9268,iw9,,0
33037,attachment,bar_ar_long_p08_ralpha_v1,9269,iw9,,0
33038,attachment,stock_sm_light_p08_ralpha_v1,9270,iw9,,0
33039,attachment,mag_ar_heavy2_p08_ralpha_v1,9271,iw9,,0
33040,attachment,reflex07_tall_ralpha_v1,9272,iw9,,0
33041,attachment,flash_ar_02_ralpha_v1,9273,iw9,,0
33042,attachment,pgrip_p08_ralpha_v1,9274,iw9,LAUNCH,0
33043,attachment,grip_angled04_ralpha_v1,9275,iw9,LAUNCH,0
33044,attachment,rec_tsierra12_v1,9276,iw9,,0
33045,attachment,bar_sh_long_p44_tsierra12_v1,9277,iw9,,0
33046,attachment,stock_sh_light_p44_tsierra12_v1,9278,iw9,,0
33047,attachment,mag_sh_p44_tsierra12_v1,9279,iw9,,0
33048,attachment,choke_sh04_tsierra12_v1,9280,iw9,,0
33049,attachment,pgrip_ske_p44_tsierra12_v1,9281,iw9,LAUNCH,0
33050,attachment,trig_sh_p44_tsierra12_v1,9282,iw9,,0
33051,attachment,lasercyl_ads04_tsierra12_v1,9283,iw9,,0
33052,attachment,rec_acharlie45_v7,9284,iw9,,0
33053,attachment,bar_sm_p43_acharlie45_v7,9285,iw9,,0
33054,attachment,stock_sm_p43_acharlie45_v7,9286,iw9,,0
33055,attachment,mag_sm_p43_acharlie45_v7,9287,iw9,,0
33056,attachment,iw9_minireddot04_tall_acharlie45_v7,9288,iw9,,0
33057,attachment,comp_sm_01_acharlie45_v7,9289,iw9,,0
33058,attachment,pgrip_sm_tac_p43_acharlie45_v7,9290,iw9,LAUNCH,0
33059,attachment,grip_angled05_acharlie45_v7,9291,iw9,LAUNCH,0
33060,attachment,lasercyl_ads04_acharlie45_v7,9292,iw9,,0
33061,attachment,iw9_rec_papa90_v20,9293,iw9,,0
33062,attachment,bar_sm_p07_papa90_v20,9294,iw9,,0
33063,attachment,stock_sm_light_p07_papa90_v20,9295,iw9,,0
33064,attachment,mag_sm_p07_papa90_v20,9296,iw9,,0
33065,attachment,rail_sm_p07_papa90_v20,9297,iw9,,0
33066,attachment,iw9_minireddot01_tall_papa90_v20,9298,iw9,,0
33067,attachment,comb_tactical_p07_papa90_v20,9299,iw9,,0
33068,attachment,comp_sm_04_papa90_v20,9300,iw9,,0
33069,attachment,pgrip_ass_p07_papa90_v20,9301,iw9,LAUNCH,0
33070,attachment,lasercyl_ads02_papa90_v20,9302,iw9,,0
33071,attachment,iw9_rec_scharlie_v25,9303,iw9,,0
33072,attachment,bar_ar_p05_scharlie_v25,9304,iw9,,0
33073,attachment,stock_ar_tactical_p05_scharlie_v25,9305,iw9,,0
33074,attachment,mag_ar_p05_scharlie_v25,9306,iw9,,0
33075,attachment,pgrip_p05_scharlie_v25,9307,iw9,LAUNCH,0
33076,attachment,grip_angled02_scharlie_v25,9308,iw9,LAUNCH,0
33077,attachment,laserbox_ads02_scharlie_v25,9309,iw9,,0
33078,attachment,iw9_rec_scharlie_v24,9310,iw9,,0
33079,attachment,bar_ar_p05_scharlie_v24,9311,iw9,,0
33080,attachment,stock_ar_p05_scharlie_v24,9312,iw9,,0
33081,attachment,mag_ar_p05_scharlie_v24,9313,iw9,,0
33082,attachment,iw9_minireddot01_tall_scharlie_v24,9314,iw9,,0
33083,attachment,comp_ar_05_scharlie_v24,9315,iw9,,0
33084,attachment,pgrip_tac_p05_scharlie_v24,9316,iw9,LAUNCH,0
33085,attachment,grip_vert03_scharlie_v24,9317,iw9,,0
33086,attachment,laserbox_ads02_scharlie_v24,9318,iw9,,0
33087,attachment,rec_schotel_v21,9319,iw9,,0
33088,attachment,bar_br_p05_schotel_v21,9320,iw9,,0
33089,attachment,stock_ar_p05_schotel_v21,9321,iw9,,0
33090,attachment,drum_br_p05_schotel_v21,9322,iw9,,0
33091,attachment,reflex02_tall_schotel_v21,9323,iw9,,0
33092,attachment,ammo_762n_hv_schotel_v21,9324,iw9,LAUNCH,0
33093,attachment,silencer04_br_schotel_v21,9325,iw9,,0
33094,attachment,pgrip_p05_schotel_v21,9326,iw9,LAUNCH,0
33095,attachment,grip_angled05_schotel_v21,9327,iw9,LAUNCH,0
33096,attachment,rec_sa700_v10,9328,iw9,,0
33097,attachment,bar_dm_p20_sa700_v10,9329,iw9,,0
33098,attachment,stock_dm_p20_sa700_v10,9330,iw9,,0
33099,attachment,mag_dm_large_p20_sa700_v10,9331,iw9,,0
33100,attachment,fourx06_sa700_v10,9332,iw9,,0
33101,attachment,pgrip_tac_p20_sa700_v10,9333,iw9,LAUNCH,0
33102,attachment,bolt_lgt_p20_sa700_v10,9334,iw9,,0
33103,attachment,laserbox_ads04_sa700_v10,9335,iw9,,0
33104,attachment,rec_vecho_v9,9336,iw9,,0
33105,attachment,bar_sh_hvylong_p04_vecho_v9,9337,iw9,,0
33106,attachment,stockno_sm_p04_vecho_v9,9338,iw9,,0
33107,attachment,mag_sh_p04_vecho_v9,9339,iw9,,0
33108,attachment,silencer01_sh_vecho_v9,9340,iw9,,0
33109,attachment,pgrip_tac_p04_vecho_v9,9341,iw9,LAUNCH,0
33110,attachment,bolt_p04_vecho_v9,9342,iw9,,0
33111,attachment,lasercyl_hip04_vecho_v9,9343,iw9,,0
33112,attachment,rec_helima_v6,9344,iw9,,0
33113,attachment,bar_ar_long_p52_helima_v6,9345,iw9,,0
33114,attachment,stock_ar_heavy_p52_helima_v6,9346,iw9,,0
33115,attachment,mag_ar_xlarge_p52_helima_v6,9347,iw9,,0
33116,attachment,comb_p52_helima_v6,9348,iw9,,0
33117,attachment,iw9_minireddot04_tall_helima_v6,9349,iw9,,0
33118,attachment,pgrip_p52_helima_v6,9350,iw9,LAUNCH,0
33119,attachment,grip_angled05_helima_v6,9351,iw9,LAUNCH,0
33120,attachment,rec_decho_v15,9352,iw9,,0
33121,attachment,barcomp_pi_p25_decho_v15,9353,iw9,,0
33122,attachment,mag_pi_large_p25_decho_v15,9354,iw9,,0
33123,attachment,ammo_50p_hp_decho_v15,9355,iw9,LAUNCH,0
33124,attachment,pgrip_tac_p25_decho_v15,9356,iw9,LAUNCH,0
33125,attachment,trigger_hair_p25_decho_v15,9357,iw9,,0
33126,attachment,rec_india_v10,9358,iw9,,0
33127,attachment,bar_sn_p53_india_v10,9359,iw9,,0
33128,attachment,stock_sn_p53_india_v10,9360,iw9,,0
33129,attachment,mag_sn_p53_india_v10,9361,iw9,,0
33130,attachment,guard_tac_p53_india_v10,9362,iw9,,0
33131,attachment,iw9_snprscope_india_v10,9363,iw9,,0
33132,attachment,ammo_408c_op_india_v10,9364,iw9,LAUNCH,0
33133,attachment,pgrip_ske_p53_india_v10,9365,iw9,LAUNCH,0
33134,attachment,bolt_lgt_p53_india_v10,9366,iw9,,0
33135,attachment,lasercyl_ads04_india_v10,9367,iw9,,0
33136,attachment,iw9_rec_augolf_v10,9368,iw9,,0
33138,attachment,stock_ar_p03_augolf_v10,9370,iw9,,0
33139,attachment,mag_ar_p03_augolf_v10,9371,iw9,,0
33140,attachment,reflex05_tall_augolf_v10,9372,iw9,,0
33141,attachment,bgrip_hvy_p03_augolf_v10,9373,iw9,LAUNCH,0
33143,attachment,lasercyl_ads04_augolf_v10,9375,iw9,,0
33144,attachment,rec_mcbravo_v22,9376,iw9,,0
33145,attachment,bar_ar_light_p08_mcbravo_v22,9377,iw9,,0
33146,attachment,stock_ar_light_p08_mcbravo_v22,9378,iw9,,0
33147,attachment,mag_ar_heavy_p08_mcbravo_v22,9379,iw9,,0
33148,attachment,iw9_minireddot01_tall_mcbravo_v22,9380,iw9,,0
33149,attachment,silencer01_br_mcbravo_v22,9381,iw9,,0
33150,attachment,pgrip_ar2_tac_p08_mcbravo_v22,9382,iw9,LAUNCH,0
33151,attachment,lasercyl_ads04_mcbravo_v22,9383,iw9,,0
33185,attachment,ammo_pi_papa220_v21,9384,iw9,LAUNCH,0
33186,attachment,ammo_br_ngsierra_v6,9385,iw9,LAUNCH,0
33187,attachment,ammo_sn_alpha50_v14,9386,iw9,LAUNCH,0
33194,attachment,iw9_me_tacknife08_rec_v0,9387,iw9,,0
33198,attachment,iw9_me_sword01_rec_v3,9388,iw9,,0
33206,attachment,bar_ar_lgtlong_p04,9389,iw9,,0
33300,attachment,minireflex_ar_scharlie_v25,9390,iw9,,0
33301,attachment,akimbo_pi_papa220_v21,9391,iw9,,0
33302,attachment,muzzle_ar_scharlie_v25,9392,iw9,,0
33314,attachment,ammo_277f_db,9393,iw9,LAUNCH,0
33375,attachment,rec_tsierra12_v3,9394,iw9,,0
33376,attachment,bar_sh_long_p44_tsierra12_v3,9395,iw9,,0
33377,attachment,stock_sh_p44_tsierra12_v3,9396,iw9,,0
33378,attachment,mag_sh_p44_tsierra12_v3,9397,iw9,,0
33379,attachment,ammo_12g_db_tsierra12_v3,9398,iw9,LAUNCH,0
33380,attachment,silencer01_sh_tsierra12_v3,9399,iw9,,0
33381,attachment,pgrip_tac_p44_tsierra12_v3,9400,iw9,LAUNCH,0
33383,attachment,rec_mpapa5_v25,9401,iw9,,0
33384,attachment,bar_sm_p02_mpapa5_v25,9402,iw9,,0
33385,attachment,stock_sm_p02_mpapa5_v25,9403,iw9,,0
33386,attachment,mag_sm_large_p02_mpapa5_v25,9404,iw9,,0
33387,attachment,comp_sm_07_mpapa5_v25,9405,iw9,,0
33388,attachment,pgrip_sm_ass_p02_mpapa5_v25,9406,iw9,LAUNCH,0
33389,attachment,grip_angled09_mpapa5_v25,9407,iw9,LAUNCH,0
33390,attachment,lasercyl_ads04_mpapa5_v25,9408,iw9,,0
33391,attachment,rec_helima_v8,9409,iw9,,0
33392,attachment,bar_ar_heavy_p52_helima_v8,9410,iw9,,0
33393,attachment,stock_ar_p52_helima_v8,9411,iw9,,0
33394,attachment,mag_ar_p52_helima_v8,9412,iw9,,0
33395,attachment,comb_tac_p52_helima_v8,9413,iw9,,0
33396,attachment,holo04_helima_v8,9414,iw9,,0
33397,attachment,comp_ar_03_helima_v8,9415,iw9,,0
33398,attachment,pgrip_p52_helima_v8,9416,iw9,LAUNCH,0
33399,attachment,grip_angled_p52_helima_v8,9417,iw9,LAUNCH,0
33400,attachment,rec_mpapa7_v23,9418,iw9,,0
33401,attachment,bar_sm_hvyshort_p09_mpapa7_v23,9419,iw9,,0
33402,attachment,stockno_sm_p09_mpapa7_v23,9420,iw9,,0
33403,attachment,mag_sm_p09_mpapa7_v23,9421,iw9,,0
33404,attachment,pgrip_tac_p09_mpapa7_v23,9422,iw9,LAUNCH,0
33405,attachment,grip_vertshort05_mpapa7_v23,9423,iw9,LAUNCH,0
33406,attachment,lasercyl_hip04_mpapa7_v23,9424,iw9,,0
33407,attachment,rec_la700_v7,9425,iw9,,0
33408,attachment,bar_sn_light_p20_la700_v7,9426,iw9,,0
33409,attachment,stockr_sn_heavy_p20_la700_v7,9427,iw9,,0
33410,attachment,xmag_sn_p20_la700_v7,9428,iw9,,0
33411,attachment,bolt_p20_la700_v7,9429,iw9,,0
33412,attachment,snscope05_la700_v7,9430,iw9,,0
33413,attachment,comp_dm_04_la700_v7,9431,iw9,,0
33414,attachment,comb_ammo_p20_la700_v7,9432,iw9,LAUNCH,0
33415,attachment,rec_papa220_v22,9433,iw9,,0
33416,attachment,bar_pi_light_p27_papa220_v22,9434,iw9,,0
33417,attachment,mag_pi_large_p27_papa220_v22,9435,iw9,,0
33418,attachment,iw9_minireddot06_pstl_papa220_v22,9436,iw9,,0
33419,attachment,silencer03_pi_papa220_v22,9437,iw9,,0
33420,attachment,pgrip_p27_papa220_v22,9438,iw9,LAUNCH,0
33421,attachment,trigger_light_p27_papa220_v22,9439,iw9,,0
33422,attachment,rec_foxtrot_v12,9440,iw9,,0
33423,attachment,bar_lm_p01_foxtrot_v12,9441,iw9,,0
33424,attachment,stock_dm_heavy_p01_foxtrot_v12,9442,iw9,,0
33425,attachment,belt_lm_p01_foxtrot_v12,9443,iw9,,0
33426,attachment,reflex06_tall_foxtrot_v12,9444,iw9,,0
33427,attachment,comp_ar_06_p01_foxtrot_v12,9445,iw9,,0
33428,attachment,pgrip_tac_p01_foxtrot_v12,9446,iw9,LAUNCH,0
33429,attachment,grip_angled02_foxtrot_v12,9447,iw9,LAUNCH,0
33430,attachment,rec_mromeo_v15,9448,iw9,,0
33431,attachment,bar_sn_short_p21_mromeo_v15,9449,iw9,,0
33432,attachment,stock_sn_p21_mromeo_v15,9450,iw9,,0
33433,attachment,mag_sn_small_p21_mromeo_v15,9451,iw9,,0
33434,attachment,bolt_p21_mromeo_v15,9452,iw9,,0
33435,attachment,snprscope_mromeo_v15,9453,iw9,,0
33436,attachment,ammo_300nm_he_mromeo_v15,9454,iw9,LAUNCH,0
33437,attachment,pgrip_tac_p21_mromeo_v15,9455,iw9,LAUNCH,0
33438,attachment,laserbox_ads04_mromeo_v15,9456,iw9,,0
33439,attachment,iw9_rec_mike4_v33,9457,iw9,,0
33440,attachment,bar_ar_long_p01_mike4_v33,9458,iw9,,0
33441,attachment,stock_ar_p01_mike4_v33,9459,iw9,,0
33442,attachment,mag_ar_p01_mike4_v33,9460,iw9,,0
33443,attachment,holo01_mike4_v33,9461,iw9,,0
33444,attachment,comp_ar_04_mike4_v33,9462,iw9,,0
33445,attachment,pgrip_ass_p01_mike4_v33,9463,iw9,LAUNCH,0
33446,attachment,grip_angled05_mike4_v33,9464,iw9,LAUNCH,0
33447,attachment,rec_mcbravo_v23,9465,iw9,,0
33448,attachment,bar_ar_light_p08_mcbravo_v23,9466,iw9,,0
33449,attachment,stock_ar_tactical_p08_mcbravo_v23,9467,iw9,,0
33450,attachment,mag_ar_heavy_p08_mcbravo_v23,9468,iw9,,0
33451,attachment,comp_br_02_mcbravo_v23,9469,iw9,,0
33452,attachment,pgrip_ar2_tac_p08_mcbravo_v23,9470,iw9,LAUNCH,0
33453,attachment,lasercyl_ads04_mcbravo_v23,9471,iw9,,0
33464,attachment,rec_fecho_v5,9472,iw9,,0
33465,attachment,bar_ar_short2_p06_fecho_v5,9473,iw9,,0
33466,attachment,stock_ar_heavy_p06_fecho_v5,9474,iw9,,0
33467,attachment,mag_ar_large_p06_fecho_v5,9475,iw9,,0
33468,attachment,comb_tactical_p06_fecho_v5,9476,iw9,,0
33469,attachment,comp_ar_01_fecho_v5,9477,iw9,,0
33470,attachment,pgrip_p06_fecho_v5,9478,iw9,LAUNCH,0
33471,attachment,laserbox_ads04_fecho_v5,9479,iw9,,0
33472,attachment,rec_fecho_v4,9480,iw9,,0
33473,attachment,bar_ar_p06_fecho_v4,9481,iw9,,0
33474,attachment,stock_ar_heavy_p06_fecho_v4,9482,iw9,,0
33475,attachment,mag_ar_p06_fecho_v4,9483,iw9,,0
33476,attachment,comb_p06_fecho_v4,9484,iw9,,0
33477,attachment,iw9_minireddot04_tall_fecho_v4,9485,iw9,,0
33478,attachment,comp_ar_06_fecho_v4,9486,iw9,,0
33479,attachment,pgrip_ass_p06_fecho_v4,9487,iw9,LAUNCH,0
33480,attachment,grip_angled05_fecho_v4,9488,iw9,LAUNCH,0
33481,attachment,laserbox_ads02_fecho_v4,9489,iw9,,0
33482,attachment,iw9_rec_papa90_v21,9490,iw9,,0
33483,attachment,barsil_sm_p07_papa90_v21,9491,iw9,,0
33484,attachment,stock_sm_light_p07_papa90_v21,9492,iw9,,0
33485,attachment,mag_sm_p07_papa90_v21,9493,iw9,,0
33486,attachment,rail_sm_p07_papa90_v21,9494,iw9,,0
33487,attachment,iw9_minireddot03_tall_papa90_v21,9495,iw9,,0
33488,attachment,pgrip_tac_p07_papa90_v21,9496,iw9,LAUNCH,0
33489,attachment,grip_angled01_papa90_v21,9497,iw9,LAUNCH,0
33490,attachment,lasercyl_ads02_papa90_v21,9498,iw9,,0
33491,attachment,rec_xmike2010_v8,9499,iw9,,0
33492,attachment,bar_sn_heavy_p20_xmike2010_v8,9500,iw9,,0
33493,attachment,stock_sn_heavy_p20_xmike2010_v8,9501,iw9,,0
33494,attachment,mag_sn_p20_xmike2010_v8,9502,iw9,,0
33495,attachment,bolt_p20_xmike2010_v8,9503,iw9,,0
33496,attachment,arscope_vz02_xmike2010_v8,9504,iw9,,0
33497,attachment,ammo_300wm_hv_xmike2010_v8,9505,iw9,LAUNCH,0
33498,attachment,pgrip_p20_xmike2010_v8,9506,iw9,LAUNCH,0
33499,attachment,laserbox_ads01_xmike2010_v8,9507,iw9,,0
33500,attachment,iw9_rec_victor_v17,9508,iw9,,0
33501,attachment,barsil_sm_long_p10_victor_v17,9509,iw9,,0
33502,attachment,stock_sm_lgttactical_p10_victor_v17,9510,iw9,,0
33503,attachment,mag_p10_victor_v17,9511,iw9,,0
33504,attachment,iw9_minireddot02_tall_victor_v17,9512,iw9,,0
33505,attachment,grip_angled09_victor_v17,9513,iw9,LAUNCH,0
33506,attachment,lasercyl_ads02_victor_v17,9514,iw9,,0
33507,attachment,rec_ngolf7_v12,9515,iw9,,0
33508,attachment,bar_lm_short_p17_ngolf7_v12,9516,iw9,,0
33509,attachment,stock_lm_light_p17_ngolf7_v12,9517,iw9,,0
33510,attachment,belt_lm_p17_ngolf7_v12,9518,iw9,,0
33511,attachment,reflex06_tall_ngolf7_v12,9519,iw9,,0
33512,attachment,comp_br_03_ngolf7_v12,9520,iw9,,0
33513,attachment,grip_angled04_ngolf7_v12,9521,iw9,LAUNCH,0
33514,attachment,rec_acharlie45_v6,9522,iw9,,0
33515,attachment,bar_sm_long_p43_acharlie45_v6,9523,iw9,,0
33516,attachment,stock_sm_assault_p43_acharlie45_v6,9524,iw9,,0
33517,attachment,mag_sm_p43_acharlie45_v6,9525,iw9,,0
33518,attachment,iw9_minireddot04_tall_acharlie45_v6,9526,iw9,,0
33519,attachment,comp_sm_03_acharlie45_v6,9527,iw9,,0
33520,attachment,pgrip_sm_p43_acharlie45_v6,9528,iw9,LAUNCH,0
33521,attachment,grip_angled05_acharlie45_v6,9529,iw9,LAUNCH,0
33522,attachment,rec_mviktor_v9,9530,iw9,,0
33523,attachment,bar_sh_hvyshort_p13_mviktor_v9,9531,iw9,,0
33524,attachment,stock_sh_light_p13_mviktor_v9,9532,iw9,,0
33525,attachment,mag_sh_small_p13_mviktor_v9,9533,iw9,,0
33526,attachment,guard_light_p13_mviktor_v9,9534,iw9,,0
33527,attachment,lasercyl_ads05_mviktor_v9,9535,iw9,,0
33545,attachment,iw9_rec_scharlie_v26,9536,iw9,,0
33546,attachment,bar_ar_long_p05_scharlie_v26,9537,iw9,,0
33547,attachment,stock_ar_p05_scharlie_v26,9538,iw9,,0
