string,string,localized_a,localized_a,string,string,string,string,string,int,string
23889,jup_wc_jup_hybridscope_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,24022,739,attachmentdata,0,
23888,jup_wc_jup_hybridscope_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22743,740,attachmentdata,0,
23861,jup_wc_jup_fourx02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21777,741,attachmentdata,0,
23860,jup_wc_jup_fourx01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21776,742,attachmentdata,0,
23729,jup_wc_jup_boscar_ironsdefault,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,42065,743,attachmentdata,0,
27082,jup_wc_snscope_vz01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1425,744,attachmentdata,0,
27081,jup_wc_snscope05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22226,745,attachmentdata,0,
27080,jup_wc_snscope03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,11631,746,attachmentdata,0,
27079,jup_wc_snscope02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,11632,747,attachmentdata,0,
27075,jup_wc_pgolf1_scope,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,973,748,attachmentdata,0,
27071,jup_wc_jup_svictor_scope_global,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,47193,749,attachmentdata,0,
25886,jup_wc_jup_minireddot01_tall,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,39680,750,attachmentdata,0,
27018,jup_wc_jup_hsierra_scope_global,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,47192,751,attachmentdata,0,
26978,jup_wc_jup_boscar_scope_global,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,47191,752,attachmentdata,0,
26977,jup_wc_iw9_minireddot06_pstl,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3303,753,attachmentdata,0,
26976,jup_wc_iw9_minireddot05_pstl,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2526,754,attachmentdata,0,
26975,jup_wc_iw9_minireddot04_pstl,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2465,755,attachmentdata,0,
26974,jup_wc_iw9_minireddot03_pstl,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3365,756,attachmentdata,0,
26973,jup_wc_iw9_minireddot02_pstl,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1915,757,attachmentdata,0,
26972,jup_wc_iw9_minireddot01_pstl,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2911,758,attachmentdata,0,
24990,jup_wc_hybridtherm02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1664,759,attachmentdata,0,
24989,jup_wc_hybridtherm01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1882,760,attachmentdata,0,
24985,jup_wc_hybridrange01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1329,761,attachmentdata,0,
24984,jup_wc_hybrid06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2894,762,attachmentdata,0,
24983,jup_wc_hybrid05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1348,763,attachmentdata,0,
24982,jup_wc_hybrid03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2907,764,attachmentdata,0,
24981,jup_wc_hybrid02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2756,765,attachmentdata,0,
24980,jup_wc_hybrid01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2416,766,attachmentdata,0,
23891,jup_wc_jup_hybridtherm02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21761,767,attachmentdata,0,
23890,jup_wc_jup_hybridtherm01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21760,768,attachmentdata,0,
25235,jup_wc_rail_sm_small_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3361,769,attachmentdata,0,
24378,jup_wc_jup_twofivextherm01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21772,770,attachmentdata,0,
24377,jup_wc_jup_twofivex_mgolf36,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,29865,771,attachmentdata,0,
24376,jup_wc_jup_twofivex_golf36,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23431,772,attachmentdata,0,
24374,jup_wc_jup_twofivex06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21769,773,attachmentdata,0,
24373,jup_wc_jup_twofivex05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21768,774,attachmentdata,0,
24372,jup_wc_jup_twofivex04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21767,775,attachmentdata,0,
24371,jup_wc_jup_twofivex03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21766,776,attachmentdata,0,
24370,jup_wc_jup_twofivex02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21765,777,attachmentdata,0,
24369,jup_wc_jup_twofivex01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21764,778,attachmentdata,0,
24324,jup_wc_jup_risr_twofivex01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21773,779,attachmentdata,0,
25533,jup_wc_xmag_sn_p20,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3275,780,attachmentdata,0,
25125,jup_wc_magheligrip_sm_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3610,781,attachmentdata,0,
25124,jup_wc_magheligrip_sh_p44,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32187,782,attachmentdata,0,
25123,jup_wc_mag_sn_xlarge_p54,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32847,783,attachmentdata,0,
25122,jup_wc_mag_sn_xlarge_p23,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2078,784,attachmentdata,0,
25121,jup_wc_mag_sn_xlarge_p05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1530,785,attachmentdata,0,
25120,jup_wc_mag_sn_small_p21,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1178,786,attachmentdata,0,
25119,jup_wc_mag_sn_p03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2543,787,attachmentdata,0,
25118,jup_wc_mag_sn_p02_golf3,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1292,788,attachmentdata,0,
25117,jup_wc_mag_sn_large_p54,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32848,789,attachmentdata,0,
25116,jup_wc_mag_sn_large_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23952,790,attachmentdata,0,
25115,jup_wc_mag_sn_large_p23,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2209,791,attachmentdata,0,
25114,jup_wc_mag_sn_large_p22,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2150,792,attachmentdata,0,
25113,jup_wc_mag_sn_large_p21,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2261,793,attachmentdata,0,
25112,jup_wc_mag_sn_large_p18,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3234,794,attachmentdata,0,
25111,jup_wc_mag_sn_large_p05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1939,795,attachmentdata,0,
25110,jup_wc_mag_sn_large_p02_golf3,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3545,796,attachmentdata,0,
25109,jup_wc_mag_small_p10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3041,797,attachmentdata,0,
25108,jup_wc_mag_sm_xlarge_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1725,798,attachmentdata,0,
25107,jup_wc_mag_sm_small_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27565,799,attachmentdata,0,
25106,jup_wc_mag_sm_small_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3364,800,attachmentdata,0,
25105,jup_wc_mag_sm_small_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,773,801,attachmentdata,0,
25104,jup_wc_mag_sm_small_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1841,802,attachmentdata,0,
25103,jup_wc_mag_sm_large_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27566,803,attachmentdata,0,
25102,jup_wc_mag_sm_large_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3104,804,attachmentdata,0,
25101,jup_wc_mag_sm_large_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1970,805,attachmentdata,0,
25100,jup_wc_mag_sm_large_p03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1001,806,attachmentdata,0,
25099,jup_wc_mag_sm_large_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3921,807,attachmentdata,0,
25098,jup_wc_mag_sh_small_p13,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1795,808,attachmentdata,0,
25097,jup_wc_mag_sh_large_p13,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1764,809,attachmentdata,0,
25096,jup_wc_mag_sh_large_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15437,810,attachmentdata,0,
25095,jup_wc_mag_pi_xlarge_p55,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34612,811,attachmentdata,0,
25094,jup_wc_mag_pi_xlarge_p27,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,837,812,attachmentdata,0,
25093,jup_wc_mag_pi_xlarge_p25,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2004,813,attachmentdata,0,
25092,jup_wc_mag_pi_xlarge_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1724,814,attachmentdata,0,
25091,jup_wc_mag_pi_small_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26232,815,attachmentdata,0,
25090,jup_wc_mag_pi_large_p55,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34613,816,attachmentdata,0,
25089,jup_wc_mag_pi_large_p27,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3722,817,attachmentdata,0,
25088,jup_wc_mag_pi_large_p25,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1440,818,attachmentdata,0,
25087,jup_wc_mag_pi_large_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1161,819,attachmentdata,0,
25086,jup_wc_mag_lm_large_p03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2588,820,attachmentdata,0,
25085,jup_wc_mag_dm_xlarge_p20_mike24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3842,821,attachmentdata,0,
25084,jup_wc_mag_dm_p20_sa700,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2522,822,attachmentdata,0,
25083,jup_wc_mag_dm_large_p20_mike24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3896,823,attachmentdata,0,
25082,jup_wc_mag_dm_large_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,18185,824,attachmentdata,0,
25081,jup_wc_mag_br_small_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3808,825,attachmentdata,0,
25080,jup_wc_mag_br_p18_mike14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,789,826,attachmentdata,0,
25079,jup_wc_mag_br_p02_pgolf1,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1570,827,attachmentdata,0,
25078,jup_wc_mag_br_large_p42,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23555,828,attachmentdata,0,
25077,jup_wc_mag_br_large_p18,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2138,829,attachmentdata,0,
25076,jup_wc_mag_br_large_p05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2806,830,attachmentdata,0,
25075,jup_wc_mag_br_large_p02_golf3,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1261,831,attachmentdata,0,
25074,jup_wc_mag_br_large_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,879,832,attachmentdata,0,
25073,jup_wc_mag_ar_xlarge_p52,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27499,833,attachmentdata,0,
25072,jup_wc_mag_ar_xlarge_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2540,834,attachmentdata,0,
25071,jup_wc_mag_ar_xlarge_p06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,886,835,attachmentdata,0,
25070,jup_wc_mag_ar_xlarge_p05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3028,836,attachmentdata,0,
25069,jup_wc_mag_ar_xlarge_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3568,837,attachmentdata,0,
25068,jup_wc_mag_ar_small_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,16939,838,attachmentdata,0,
25067,jup_wc_mag_ar_small_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3481,839,attachmentdata,0,
25066,jup_wc_mag_ar_small_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1017,840,attachmentdata,0,
25065,jup_wc_mag_ar_small_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,776,841,attachmentdata,0,
25064,jup_wc_mag_ar_p04_rkilo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1385,842,attachmentdata,0,
25063,jup_wc_mag_ar_p03_ahotel,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3347,843,attachmentdata,0,
25062,jup_wc_mag_ar_lgtxlarge_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1480,844,attachmentdata,0,
25059,jup_wc_mag_ar_large_p52,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27498,845,attachmentdata,0,
25058,jup_wc_mag_ar_large_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,16956,846,attachmentdata,0,
25057,jup_wc_mag_ar_large_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,932,847,attachmentdata,0,
25056,jup_wc_mag_ar_large_p06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1860,848,attachmentdata,0,
25055,jup_wc_mag_ar_large_p05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1611,849,attachmentdata,0,
25054,jup_wc_mag_ar_large_p04_akilo,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1957,850,attachmentdata,0,
25052,jup_wc_mag_ar_large_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,741,851,attachmentdata,0,
25051,jup_wc_mag_ar_large_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,766,852,attachmentdata,0,
25050,jup_wc_mag_ar_hvysmall_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,16955,853,attachmentdata,0,
25049,jup_wc_mag_ar_hvysmall_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2950,854,attachmentdata,0,
25048,jup_wc_mag_ar_hvylarge_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,16945,855,attachmentdata,0,
24880,jup_wc_drum_sm_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2277,856,attachmentdata,0,
24879,jup_wc_drum_sm_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2802,857,attachmentdata,0,
24878,jup_wc_drum_sh_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,13524,858,attachmentdata,0,
24877,jup_wc_drum_pi_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26233,859,attachmentdata,0,
24876,jup_wc_drum_pi_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2834,860,attachmentdata,0,
24875,jup_wc_drum_pi_large_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26234,861,attachmentdata,0,
24874,jup_wc_drum_p10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3299,862,attachmentdata,0,
24873,jup_wc_drum_lm_large_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1382,863,attachmentdata,0,
24872,jup_wc_drum_dm_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,18186,864,attachmentdata,0,
24871,jup_wc_drum_br_p42,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23556,865,attachmentdata,0,
24870,jup_wc_drum_br_p18,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1636,866,attachmentdata,0,
24869,jup_wc_drum_br_p05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,803,867,attachmentdata,0,
24868,jup_wc_drum_br_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1793,868,attachmentdata,0,
24867,jup_wc_drum_ar_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3655,869,attachmentdata,0,
24744,jup_wc_belt_lm_xlarge_p17,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2945,870,attachmentdata,0,
24743,jup_wc_belt_lm_small_p16,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2480,871,attachmentdata,0,
24742,jup_wc_belt_lm_large_p17,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,737,872,attachmentdata,0,
24741,jup_wc_belt_lm_large_p16,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,880,873,attachmentdata,0,
24740,jup_wc_belt_lm_large_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,714,874,attachmentdata,0,
24739,jup_wc_belt_lm_large_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1825,875,attachmentdata,0,
24288,jup_wc_jup_jp36_sn_boscar_mag_40_762s,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,36812,876,attachmentdata,0,
24287,jup_wc_jup_jp36_sn_boscar_mag_10_762s,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32044,877,attachmentdata,0,
24272,jup_wc_jup_jp36_ar_anov94_mag_60_545,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34110,878,attachmentdata,0,
24271,jup_wc_jup_jp36_ar_anov94_mag_45_545,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34109,879,attachmentdata,0,
24270,jup_wc_jup_jp36_ar_anov94_mag_20_545,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34107,880,attachmentdata,0,
24226,jup_wc_jup_jp19_dm_acharlied_mag_30_68r,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23011,881,attachmentdata,0,
24225,jup_wc_jup_jp19_dm_acharlied_drum_60_68r,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23012,882,attachmentdata,0,
24223,jup_wc_jup_jp19_br_acharlie450_mag_15_450b,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22999,883,attachmentdata,0,
24222,jup_wc_jup_jp19_br_acharlie450_mag_10_450b,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22998,884,attachmentdata,0,
24221,jup_wc_jup_jp19_br_acharlie450_drum_30_450b,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23001,885,attachmentdata,0,
24207,jup_wc_jup_jp19_ar_acharlie_mag_40_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23004,886,attachmentdata,0,
24206,jup_wc_jup_jp19_ar_acharlie_mag_20_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23002,887,attachmentdata,0,
24205,jup_wc_jup_jp19_ar_acharlie_drum_60_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23005,888,attachmentdata,0,
24188,jup_wc_jup_jp17_sn_hsierra_mag_7_50b,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22872,889,attachmentdata,0,
24148,jup_wc_jup_jp13_sn_svictor_mag_20_338lmp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22772,890,attachmentdata,0,
24134,jup_wc_jup_jp13_dm_svictork_mag_20_762r,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23909,891,attachmentdata,0,
24133,jup_wc_jup_jp13_dm_svictork_mag_15_762r,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23908,892,attachmentdata,0,
24121,jup_wc_jup_jp12_pi_mike93_mag_30_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22705,893,attachmentdata,0,
24120,jup_wc_jup_jp12_pi_mike93_mag_24_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22704,894,attachmentdata,0,
24119,jup_wc_jup_jp12_pi_mike93_drum_50_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22706,895,attachmentdata,0,
24087,jup_wc_jup_jp09_sh_oromeo12_mag_5_12g,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22667,896,attachmentdata,0,
24086,jup_wc_jup_jp09_sh_oromeo12_mag_12_12g,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23300,897,attachmentdata,0,
24085,jup_wc_jup_jp09_sh_oromeo12_drum_20_12g,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23301,898,attachmentdata,0,
24082,jup_wc_jup_jp08_lm_qbravo95lsw_drum_100_58h,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23110,899,attachmentdata,0,
24076,jup_wc_jup_jp08_ar_qbravo97_mag_40_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23105,900,attachmentdata,0,
24075,jup_wc_jup_jp08_ar_qbravo97_mag_20_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23103,901,attachmentdata,0,
24074,jup_wc_jup_jp08_ar_qbravo97_drum_60_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23106,902,attachmentdata,0,
24058,jup_wc_jup_jp07_sm_uzulup_drum_100_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,17815,903,attachmentdata,0,
24040,jup_wc_jup_jp07_pi_uzulum_mag_32_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,17811,904,attachmentdata,0,
24021,jup_wc_jup_jp06_lm_pkilop_belt_75_762n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23933,905,attachmentdata,0,
24020,jup_wc_jup_jp06_lm_pkilop_belt_200_762n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22593,906,attachmentdata,0,
24019,jup_wc_jup_jp06_lm_pkilop_belt_150_762n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23934,907,attachmentdata,0,
24001,jup_wc_jup_jp04_sm_umike_mag_15_45acp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22924,908,attachmentdata,0,
23991,jup_wc_jup_jp04_sm_lwhiskey_mag_40_45acp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,29405,909,attachmentdata,0,
23990,jup_wc_jup_jp04_sm_lwhiskey_mag_30_45acp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22922,910,attachmentdata,0,
23989,jup_wc_jup_jp04_sm_lwhiskey_drum_50_45acp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22921,911,attachmentdata,0,
23952,jup_wc_jup_jp02_sm_scharlie3_mag_40_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22494,912,attachmentdata,0,
23951,jup_wc_jup_jp02_sm_scharlie3_drum_50_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22495,913,attachmentdata,0,
23942,jup_wc_jup_jp02_br_bromeo2_mag_30_762n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22486,914,attachmentdata,0,
23941,jup_wc_jup_jp02_br_bromeo2_mag_10_762n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22484,915,attachmentdata,0,
23928,jup_wc_jup_jp02_ar_bromeo805_mag_20_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22491,916,attachmentdata,0,
23927,jup_wc_jup_jp02_ar_bromeo805_drum_50_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22492,917,attachmentdata,0,
23919,jup_wc_jup_jp01_lm_mgolf36_drum_100_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21842,918,attachmentdata,0,
23898,jup_wc_jup_jp01_ar_golf36_mag_40_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21839,919,attachmentdata,0,
23897,jup_wc_jup_jp01_ar_golf36_mag_20_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21837,920,attachmentdata,0,
23838,jup_wc_jup_cp24_pi_glima21_mag_30_45acp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22371,921,attachmentdata,0,
23837,jup_wc_jup_cp24_pi_glima21_mag_18_45acp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22370,922,attachmentdata,0,
23836,jup_wc_jup_cp24_pi_glima21_drum_40_45acp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22372,923,attachmentdata,0,
23824,jup_wc_jup_cp08_br_xmike5_mag_45_277f,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23141,924,attachmentdata,0,
23823,jup_wc_jup_cp08_br_xmike5_mag_30_277f,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23140,925,attachmentdata,0,
23804,jup_wc_jup_cp01_sm_coscar635_mag_50_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22338,926,attachmentdata,0,
23803,jup_wc_jup_cp01_sm_coscar635_mag_20_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22340,927,attachmentdata,0,
23802,jup_wc_jup_cp01_sm_coscar635_drum_100_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22339,928,attachmentdata,0,
23785,jup_wc_jup_cp01_sh_aromeo410_mag_8_410g,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,29777,929,attachmentdata,0,
23784,jup_wc_jup_cp01_sh_aromeo410_mag_32_410g,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,30281,930,attachmentdata,0,
26274,jup_wc_belt_lm_large_p15,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2316,931,attachmentdata,0,
26279,jup_wc_drum_sm2_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,37183,932,attachmentdata,0,
26289,jup_wc_jup_jp01_dm_slima8_mag_10_556n,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21841,933,attachmentdata,0,
26297,jup_wc_jup_jp04_sm_lwhiskey_drum_50_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32886,934,attachmentdata,0,
26298,jup_wc_jup_jp04_sm_lwhiskey_mag_25_9mm,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32885,935,attachmentdata,0,
