string,string
dx_cbc_aq3_combat_location_resp_barrels,2.88
dx_cbc_aq3_combat_location_resp_barrelsblue,3.86
dx_cbc_aq3_combat_location_resp_barrier,2.535
dx_cbc_aq3_combat_location_resp_barrierconcrete,3.14
dx_cbc_aq3_combat_location_resp_bathroom,2.755
dx_cbc_aq3_combat_location_resp_bed,2.18
dx_cbc_aq3_combat_location_resp_bedroom,2.485
dx_cbc_aq3_combat_location_resp_btwnbuildings,4.2
dx_cbc_aq3_combat_location_resp_building,2.17
dx_cbc_aq3_combat_location_resp_bulldozer,1.7
dx_cbc_aq3_combat_location_resp_bus,3.48
dx_cbc_aq3_combat_location_resp_bushes,3.145
dx_cbc_aq3_combat_location_resp_cafe,2.1
dx_cbc_aq3_combat_location_resp_car,4.52
dx_cbc_aq3_combat_location_resp_carblack,3.74
dx_cbc_aq3_combat_location_resp_carblue,3.075
dx_cbc_aq3_combat_location_resp_cardestroyed,2.815
dx_cbc_aq3_combat_location_resp_cargreen,3.6
dx_cbc_aq3_combat_location_resp_cargrey,3.085
dx_cbc_aq3_combat_location_resp_carpolice,2.778
dx_cbc_aq3_combat_location_resp_carred,2.975
dx_cbc_aq3_combat_location_resp_carsilver,3.255
dx_cbc_aq3_combat_location_resp_carwhite,3.235
dx_cbc_aq3_combat_location_resp_catwalk,3.205
dx_cbc_aq3_combat_location_resp_chair,4.28
dx_cbc_aq3_combat_location_resp_church,2.285
dx_cbc_aq3_combat_location_resp_clocktower,2.57
dx_cbc_aq3_combat_location_resp_compound,1.81
dx_cbc_aq3_combat_location_resp_corner,2.045
dx_cbc_aq3_combat_location_resp_couch,2.55
dx_cbc_aq3_combat_location_resp_counter,1.735
dx_cbc_aq3_combat_location_resp_courtyard,3.185
dx_cbc_aq3_combat_location_resp_crate,2.68
dx_cbc_aq3_combat_location_resp_crates,4.015
dx_cbc_aq3_combat_location_resp_cratesammo,2.095
dx_cbc_aq3_combat_location_resp_crypt,2.605
dx_cbc_aq3_combat_location_resp_desk,2.545
dx_cbc_aq3_combat_location_resp_diningroom,2.13
dx_cbc_aq3_combat_location_resp_doorway,2.235
dx_cbc_aq3_combat_location_resp_dumpster,3.72
dx_cbc_aq3_combat_location_resp_entrance,2.64
dx_cbc_aq3_combat_location_resp_exterior,1.686
dx_cbc_aq3_combat_location_resp_field,2.225
dx_cbc_aq3_combat_location_resp_frontdoors,1.885
dx_cbc_aq3_combat_location_resp_garden,2.215
dx_cbc_aq3_combat_location_resp_grass,4.08
dx_cbc_aq3_combat_location_resp_graveyard,1.865
dx_cbc_aq3_combat_location_resp_greenhouse,2.96
dx_cbc_aq3_combat_location_resp_groundfloor,2.23
dx_cbc_aq3_combat_location_resp_hallway,2.175
dx_cbc_aq3_combat_location_resp_haybale,3.09
dx_cbc_aq3_combat_location_resp_hesco,2.345
dx_cbc_aq3_combat_location_resp_hospital,2.85
dx_cbc_aq3_combat_location_resp_house,2.075
dx_cbc_aq3_combat_location_resp_interior,1.5
dx_cbc_aq3_combat_location_resp_kitchen,2.345
dx_cbc_aq3_combat_location_resp_ladder,3.745
dx_cbc_aq3_combat_location_resp_lake,2.13
dx_cbc_aq3_combat_location_resp_livingroom,2.45
dx_cbc_aq3_combat_location_resp_lobby,1.695
dx_cbc_aq3_combat_location_resp_mansion,2.735
dx_cbc_aq3_combat_location_resp_mgbuilding,1.345
dx_cbc_aq3_combat_location_resp_mgnest,1.695
dx_cbc_aq3_combat_location_resp_office,3.61
dx_cbc_aq3_combat_location_resp_parkinglot,2.07
dx_cbc_aq3_combat_location_resp_patio,3.585
dx_cbc_aq3_combat_location_resp_perimeter,2.155
dx_cbc_aq3_combat_location_resp_pickup,3.9
dx_cbc_aq3_combat_location_resp_pillar,3.68
dx_cbc_aq3_combat_location_resp_planter,3.98
dx_cbc_aq3_combat_location_resp_pool,2.43
dx_cbc_aq3_combat_location_resp_poolhouse,1.775
dx_cbc_aq3_combat_location_resp_pooltable,2.04
dx_cbc_aq3_combat_location_resp_railing,3.435
dx_cbc_aq3_combat_location_resp_road,2.995
dx_cbc_aq3_combat_location_resp_roof,4.615
dx_cbc_aq3_combat_location_resp_rubble,2.965
dx_cbc_aq3_combat_location_resp_sandbags,3.036
dx_cbc_aq3_combat_location_resp_shelves,1.84
dx_cbc_aq3_combat_location_resp_sidewalk,3.49
dx_cbc_aq3_combat_location_resp_stairs,3.245
dx_cbc_aq3_combat_location_resp_street,3.75
dx_cbc_aq3_combat_location_resp_table,4.09
dx_cbc_aq3_combat_location_resp_tactical,1.63
dx_cbc_aq3_combat_location_resp_tankdestroyed,2.435
dx_cbc_aq3_combat_location_resp_trash,3.255
dx_cbc_aq3_combat_location_resp_trashcan,2.02
dx_cbc_aq3_combat_location_resp_tree,3.645
dx_cbc_aq3_combat_location_resp_trees,2.27
dx_cbc_aq3_combat_location_resp_truck,3.945
dx_cbc_aq3_combat_location_resp_truckdestroyed,4.365
dx_cbc_aq3_combat_location_resp_truckgreen,2.045
dx_cbc_aq3_combat_location_resp_truckwhite,2.126
dx_cbc_aq3_combat_location_resp_van,2.2
dx_cbc_aq3_combat_location_resp_waitingroom,2.25
dx_cbc_aq3_combat_location_resp_wall,1.505
dx_cbc_aq3_combat_location_resp_window,3.41
dx_cbc_aq3_contact_compass_e,2
dx_cbc_aq3_contact_compass_n,1.91
dx_cbc_aq3_contact_compass_ne,3.12
dx_cbc_aq3_contact_compass_nw,3.615
dx_cbc_aq3_contact_compass_s,3.38
dx_cbc_aq3_contact_compass_se,3.555
dx_cbc_aq3_contact_compass_sw,4.225
dx_cbc_aq3_contact_compass_w,3.56
dx_cbc_aq3_contact_dist_10,2.435
dx_cbc_aq3_contact_dist_100,1.324
dx_cbc_aq3_contact_dist_20,2.179
dx_cbc_aq3_contact_dist_30,2
dx_cbc_aq3_contact_dist_40,1.892
dx_cbc_aq3_contact_dist_50,1.975
dx_cbc_aq3_contact_dist_60,2.004
dx_cbc_aq3_contact_dist_70,2.232
dx_cbc_aq3_contact_dist_80,2.712
dx_cbc_aq3_contact_dist_90,2.579
dx_cbc_aq3_contact_elev_20,1.791
dx_cbc_aq3_contact_elev_30,1.809
dx_cbc_aq3_contact_elev_40,1.008
dx_cbc_aq3_contact_elev_50,1.008
dx_cbc_aq3_contact_elev_60,1.317
dx_cbc_aq3_exposed_acquired,0.994
dx_cbc_aq3_exposed_breaking,2.202
dx_cbc_aq3_exposed_movement,1.728
dx_cbc_aq3_exposed_movement_group,2.246
dx_cbc_aq3_exposed_open,1.683
dx_cbc_aq3_inform_flashbang,1.855
dx_cbc_aq3_inform_grenade,0.857
dx_cbc_aq3_inform_incoming_flashbang,1.705
dx_cbc_aq3_inform_incoming_grenade,1.448
dx_cbc_aq3_inform_incoming_molotov,1.198
dx_cbc_aq3_inform_incoming_sniper,2.29
dx_cbc_aq3_inform_killfirm_mg,2.285
dx_cbc_aq3_inform_killfirm_rpg,2.24
dx_cbc_aq3_inform_killfirm_sniper,1.9
dx_cbc_aq3_inform_killfirm_soldier,1.033
dx_cbc_aq3_inform_molotov,1.097
dx_cbc_aq3_inform_reloading,0.966
dx_cbc_aq3_inform_rpg,1.325
dx_cbc_aq3_order_coverme,1.586
dx_cbc_aq3_order_move_combat,1.066
dx_cbc_aq3_order_suppress,2.513
dx_cbc_aq3_reaction_casualty,2.463
dx_cbc_aq3_reaction_hostile_burst,1.935
dx_cbc_aq3_reaction_hostile_burst,2.025
dx_cbc_aq3_reaction_hostile_burst,2.255
dx_cbc_aq3_reaction_hostile_burst,2.15
dx_cbc_aq3_reaction_hostile_burst,2.105
dx_cbc_aq3_reaction_hostile_burst,2.06
dx_cbc_aq3_reaction_hostile_burst,1.845
dx_cbc_aq3_reaction_hostile_burst,1.94
dx_cbc_aq3_reaction_hostile_burst,2.42
dx_cbc_aq3_response_ack_affirm,0.403
dx_cbc_aq3_response_check_fire,3.082
dx_cbc_aq3_response_threat_affirm,0.607
dx_cbc_aq3_response_threat_neg,1.314
dx_cbc_aq3_target_compass_e,1.925
dx_cbc_aq3_target_compass_n,3.13
dx_cbc_aq3_target_compass_ne,2.295
dx_cbc_aq3_target_compass_nw,3.51
dx_cbc_aq3_target_compass_s,3.15
dx_cbc_aq3_target_compass_se,3.06
dx_cbc_aq3_target_compass_sw,3.375
dx_cbc_aq3_target_compass_w,3.335
dx_cbc_aq3_target_dist_10,3.065
dx_cbc_aq3_target_dist_100,3.14
dx_cbc_aq3_target_dist_20,1.62
dx_cbc_aq3_target_dist_30,2.725
dx_cbc_aq3_target_dist_40,2.96
dx_cbc_aq3_target_dist_50,2.34
dx_cbc_aq3_target_dist_60,3.555
dx_cbc_aq3_target_dist_70,3.365
dx_cbc_aq3_target_dist_80,2.215
dx_cbc_aq3_target_dist_90,3.255
dx_cbc_aq3_target_elev_20,3.125
dx_cbc_aq3_target_elev_30,2.27
dx_cbc_aq3_target_elev_40,3.135
dx_cbc_aq3_target_elev_50,1.995
dx_cbc_aq3_target_elev_60,1.64
dx_cbc_aq3_vehicle_incoming_apc,2.02
dx_cbc_aq3_vehicle_incoming_armor,2.415
dx_cbc_aq3_vehicle_incoming_car,2.23
dx_cbc_aq3_vehicle_incoming_helicopter,1.954
dx_cbc_aq3_vehicle_incoming_tank,2.209
dx_cbc_aq3_vehicle_incoming_technical,2.105
dx_cbc_aq3_vehicle_incoming_truck,2.425
dx_cbc_aq3_vehicle_incoming_vehicle,2.205
dx_cbc_aq3_vehicle_killfirm_apc,2.22
dx_cbc_aq3_vehicle_killfirm_armor,2.868
dx_cbc_aq3_vehicle_killfirm_car,1.91
dx_cbc_aq3_vehicle_killfirm_helicopter,1.24
dx_cbc_aq3_vehicle_killfirm_tank,2.962
dx_cbc_aq3_vehicle_killfirm_technical,2.4
dx_cbc_aq3_vehicle_killfirm_truck,2
dx_cbc_aq3_vehicle_killfirm_vehicle,2.135
dx_cbc_aq4_combat_concat_center,1.37
dx_cbc_aq4_combat_concat_compass_e,1.255
dx_cbc_aq4_combat_concat_compass_n,1.295
dx_cbc_aq4_combat_concat_compass_ne,1.545
dx_cbc_aq4_combat_concat_compass_nw,1.855
dx_cbc_aq4_combat_concat_compass_s,1.37
dx_cbc_aq4_combat_concat_compass_se,1.625
dx_cbc_aq4_combat_concat_compass_sw,1.715
dx_cbc_aq4_combat_concat_compass_w,1.315
dx_cbc_aq4_combat_concat_contact,1.505
dx_cbc_aq4_combat_concat_dist_10,1.745
dx_cbc_aq4_combat_concat_dist_100,1.685
dx_cbc_aq4_combat_concat_dist_20,2.255
dx_cbc_aq4_combat_concat_dist_30,2.255
dx_cbc_aq4_combat_concat_dist_40,2.255
dx_cbc_aq4_combat_concat_dist_50,1.55
dx_cbc_aq4_combat_concat_dist_60,1.55
dx_cbc_aq4_combat_concat_dist_70,1.55
dx_cbc_aq4_combat_concat_dist_80,1.685
dx_cbc_aq4_combat_concat_dist_90,1.685
dx_cbc_aq4_combat_concat_elev_20,1.365
dx_cbc_aq4_combat_concat_elev_30,1.365
dx_cbc_aq4_combat_concat_elev_40,1.34
dx_cbc_aq4_combat_concat_elev_50,1.34
dx_cbc_aq4_combat_concat_elev_60,1.34
dx_cbc_aq4_combat_concat_high,1.445
dx_cbc_aq4_combat_concat_left,1.495
dx_cbc_aq4_combat_concat_right,1.43
dx_cbc_aq4_combat_concat_target,1.415
dx_cbc_aq4_combat_location_callout_1stfloor,2.105
dx_cbc_aq4_combat_location_callout_2ndfloor,2.15
dx_cbc_aq4_combat_location_callout_3rdfloor,1.96
dx_cbc_aq4_combat_location_callout_4thfloor,2.425
dx_cbc_aq4_combat_location_callout_5thfloor,2.045
dx_cbc_aq4_combat_location_callout_alcove,3.47
dx_cbc_aq4_combat_location_callout_balcony,2.17
dx_cbc_aq4_combat_location_callout_bar,1.805
dx_cbc_aq4_combat_location_callout_barrels,2.215
dx_cbc_aq4_combat_location_callout_barrelsblue,2.455
dx_cbc_aq4_combat_location_callout_barrier,2.275
dx_cbc_aq4_combat_location_callout_barrierconcrete,3.64
dx_cbc_aq4_combat_location_callout_bathroom,2.095
dx_cbc_aq4_combat_location_callout_bed,1.775
dx_cbc_aq4_combat_location_callout_bedroom,2.14
dx_cbc_aq4_combat_location_callout_building,3.825
dx_cbc_aq4_combat_location_callout_bulldozer,1.98
dx_cbc_aq4_combat_location_callout_bus,2.17
dx_cbc_aq4_combat_location_callout_bushes,2.345
dx_cbc_aq4_combat_location_callout_cafe,2.47
dx_cbc_aq4_combat_location_callout_car,3.38
dx_cbc_aq4_combat_location_callout_carblack,2.205
dx_cbc_aq4_combat_location_callout_carblue,2.63
dx_cbc_aq4_combat_location_callout_cardestroyed,3.015
dx_cbc_aq4_combat_location_callout_cargreen,2.445
dx_cbc_aq4_combat_location_callout_cargrey,2.415
dx_cbc_aq4_combat_location_callout_carred,2.365
dx_cbc_aq4_combat_location_callout_carsilver,2.225
dx_cbc_aq4_combat_location_callout_carwhite,2.39
dx_cbc_aq4_combat_location_callout_catwalk,2.13
dx_cbc_aq4_combat_location_callout_chair,1.81
dx_cbc_aq4_combat_location_callout_church,1.81
dx_cbc_aq4_combat_location_callout_clocktower,2.35
dx_cbc_aq4_combat_location_callout_closet,2.045
dx_cbc_aq4_combat_location_callout_compound,2.915
dx_cbc_aq4_combat_location_callout_corner,1.95
dx_cbc_aq4_combat_location_callout_couch,1.87
dx_cbc_aq4_combat_location_callout_counter,1.99
dx_cbc_aq4_combat_location_callout_courtyard,2.275
dx_cbc_aq4_combat_location_callout_crates,2.75
dx_cbc_aq4_combat_location_callout_cratesammo,2.695
dx_cbc_aq4_combat_location_callout_crypt,2.345
dx_cbc_aq4_combat_location_callout_desk,2.305
dx_cbc_aq4_combat_location_callout_diningroom,2.17
dx_cbc_aq4_combat_location_callout_doorway,2.174
dx_cbc_aq4_combat_location_callout_dumpster,2.28
dx_cbc_aq4_combat_location_callout_frontdoors,2.36
dx_cbc_aq4_combat_location_callout_garden,2.355
dx_cbc_aq4_combat_location_callout_grass,1.96
dx_cbc_aq4_combat_location_callout_graveyard,2.335
dx_cbc_aq4_combat_location_callout_greenhouse,2.33
dx_cbc_aq4_combat_location_callout_groundfloor,2.175
dx_cbc_aq4_combat_location_callout_hallway,2.39
dx_cbc_aq4_combat_location_callout_haybale,2.135
dx_cbc_aq4_combat_location_callout_hesco,2.435
dx_cbc_aq4_combat_location_callout_hospital,1.965
dx_cbc_aq4_combat_location_callout_kitchen,2.075
dx_cbc_aq4_combat_location_callout_ladder,3.345
dx_cbc_aq4_combat_location_callout_lake,2.115
dx_cbc_aq4_combat_location_callout_livingroom,3.265
dx_cbc_aq4_combat_location_callout_lobby,2.06
dx_cbc_aq4_combat_location_callout_mansion,1.93
dx_cbc_aq4_combat_location_callout_mgbuilding,2.637
dx_cbc_aq4_combat_location_callout_mgnest,2.55
dx_cbc_aq4_combat_location_callout_office,2.01
dx_cbc_aq4_combat_location_callout_parkinglot,2.235
dx_cbc_aq4_combat_location_callout_perimeter,1.9
dx_cbc_aq4_combat_location_callout_pickup,2.42
dx_cbc_aq4_combat_location_callout_pillar,2.425
dx_cbc_aq4_combat_location_callout_planter,2.115
dx_cbc_aq4_combat_location_callout_pool,3.475
dx_cbc_aq4_combat_location_callout_poolhouse,2.635
dx_cbc_aq4_combat_location_callout_pooltable,2.276
dx_cbc_aq4_combat_location_callout_railing,1.83
dx_cbc_aq4_combat_location_callout_road,1.815
dx_cbc_aq4_combat_location_callout_roof,1.895
dx_cbc_aq4_combat_location_callout_shelves,1.965
dx_cbc_aq4_combat_location_callout_sidewalk,2.335
dx_cbc_aq4_combat_location_callout_stairs,2.265
dx_cbc_aq4_combat_location_callout_street,2.405
dx_cbc_aq4_combat_location_callout_table,2.82
dx_cbc_aq4_combat_location_callout_tactical,2.68
dx_cbc_aq4_combat_location_callout_tankdestroyed,3.795
dx_cbc_aq4_combat_location_callout_trash,1.965
dx_cbc_aq4_combat_location_callout_trashcan,2.145
dx_cbc_aq4_combat_location_callout_tree,1.92
dx_cbc_aq4_combat_location_callout_trees,2.16
dx_cbc_aq4_combat_location_callout_truck,2.23
dx_cbc_aq4_combat_location_callout_truckdestroyed,3.265
dx_cbc_aq4_combat_location_callout_truckgreen,2.235
dx_cbc_aq4_combat_location_callout_truckwhite,2.44
dx_cbc_aq4_combat_location_callout_van,2.26
dx_cbc_aq4_combat_location_callout_waitingroom,2.18
dx_cbc_aq4_combat_location_callout_wall,3.185
dx_cbc_aq4_combat_location_callout_window,1.89
dx_cbc_aq4_combat_location_concat_1stfloor,1.675
dx_cbc_aq4_combat_location_concat_2ndfloor,1.73
dx_cbc_aq4_combat_location_concat_3rdfloor,1.515
dx_cbc_aq4_combat_location_concat_4thfloor,1.635
dx_cbc_aq4_combat_location_concat_5thfloor,1.625
dx_cbc_aq4_combat_location_concat_alcove,1.7
dx_cbc_aq4_combat_location_concat_balcony,1.445
dx_cbc_aq4_combat_location_concat_bar,1.495
dx_cbc_aq4_combat_location_concat_barrels,1.53
dx_cbc_aq4_combat_location_concat_barrelsblue,1.945
dx_cbc_aq4_combat_location_concat_barrier,2.005
dx_cbc_aq4_combat_location_concat_barrierconcrete,1.915
dx_cbc_aq4_combat_location_concat_bathroom,1.64
dx_cbc_aq4_combat_location_concat_bed,1.755
dx_cbc_aq4_combat_location_concat_bedroom,1.68
dx_cbc_aq4_combat_location_concat_building,1.61
dx_cbc_aq4_combat_location_concat_bulldozer,1.605
dx_cbc_aq4_combat_location_concat_bus,1.56
dx_cbc_aq4_combat_location_concat_bushes,1.65
dx_cbc_aq4_combat_location_concat_cafe,1.675
dx_cbc_aq4_combat_location_concat_car,1.475
dx_cbc_aq4_combat_location_concat_carblack,1.795
dx_cbc_aq4_combat_location_concat_carblue,1.715
dx_cbc_aq4_combat_location_concat_cardestroyed,1.85
dx_cbc_aq4_combat_location_concat_cargreen,1.785
dx_cbc_aq4_combat_location_concat_cargrey,1.75
dx_cbc_aq4_combat_location_concat_carred,1.72
dx_cbc_aq4_combat_location_concat_carsilver,1.885
dx_cbc_aq4_combat_location_concat_carwhite,1.85
dx_cbc_aq4_combat_location_concat_catwalk,1.6
dx_cbc_aq4_combat_location_concat_chair,1.795
dx_cbc_aq4_combat_location_concat_church,1.62
dx_cbc_aq4_combat_location_concat_clocktower,2.005
dx_cbc_aq4_combat_location_concat_closet,1.67
dx_cbc_aq4_combat_location_concat_compound,1.77
dx_cbc_aq4_combat_location_concat_corner,1.55
dx_cbc_aq4_combat_location_concat_couch,1.845
dx_cbc_aq4_combat_location_concat_counter,1.61
dx_cbc_aq4_combat_location_concat_courtyard,1.53
dx_cbc_aq4_combat_location_concat_crates,1.935
dx_cbc_aq4_combat_location_concat_cratesammo,2.08
dx_cbc_aq4_combat_location_concat_crypt,1.565
dx_cbc_aq4_combat_location_concat_desk,1.595
dx_cbc_aq4_combat_location_concat_diningroom,1.56
dx_cbc_aq4_combat_location_concat_doorway,1.635
dx_cbc_aq4_combat_location_concat_dumpster,1.65
dx_cbc_aq4_combat_location_concat_frontdoors,1.97
dx_cbc_aq4_combat_location_concat_garden,1.585
dx_cbc_aq4_combat_location_concat_grass,1.775
dx_cbc_aq4_combat_location_concat_graveyard,1.76
dx_cbc_aq4_combat_location_concat_greenhouse,1.8
dx_cbc_aq4_combat_location_concat_groundfloor,1.895
dx_cbc_aq4_combat_location_concat_hallway,1.525
dx_cbc_aq4_combat_location_concat_haybale,1.72
dx_cbc_aq4_combat_location_concat_hesco,2.125
dx_cbc_aq4_combat_location_concat_hospital,1.77
dx_cbc_aq4_combat_location_concat_kitchen,1.33
dx_cbc_aq4_combat_location_concat_ladder,1.56
dx_cbc_aq4_combat_location_concat_lake,1.505
dx_cbc_aq4_combat_location_concat_livingroom,1.76
dx_cbc_aq4_combat_location_concat_lobby,1.53
dx_cbc_aq4_combat_location_concat_mansion,1.63
dx_cbc_aq4_combat_location_concat_mgbuilding,2.22
dx_cbc_aq4_combat_location_concat_mgnest,2.21
dx_cbc_aq4_combat_location_concat_office,1.67
dx_cbc_aq4_combat_location_concat_parkinglot,1.865
dx_cbc_aq4_combat_location_concat_perimeter,1.68
dx_cbc_aq4_combat_location_concat_pickup,1.96
dx_cbc_aq4_combat_location_concat_pillar,1.505
dx_cbc_aq4_combat_location_concat_planter,1.61
dx_cbc_aq4_combat_location_concat_pool,1.565
dx_cbc_aq4_combat_location_concat_poolhouse,1.85
dx_cbc_aq4_combat_location_concat_pooltable,1.885
dx_cbc_aq4_combat_location_concat_railing,1.63
dx_cbc_aq4_combat_location_concat_road,1.45
dx_cbc_aq4_combat_location_concat_roof,1.53
dx_cbc_aq4_combat_location_concat_shelves,1.77
dx_cbc_aq4_combat_location_concat_sidewalk,1.82
dx_cbc_aq4_combat_location_concat_stairs,1.73
dx_cbc_aq4_combat_location_concat_street,1.55
dx_cbc_aq4_combat_location_concat_table,1.825
dx_cbc_aq4_combat_location_concat_tactical,2.18
dx_cbc_aq4_combat_location_concat_tankdestroyed,2.11
dx_cbc_aq4_combat_location_concat_trash,1.925
dx_cbc_aq4_combat_location_concat_trashcan,1.86
dx_cbc_aq4_combat_location_concat_tree,1.51
dx_cbc_aq4_combat_location_concat_trees,1.69
dx_cbc_aq4_combat_location_concat_truck,1.605
dx_cbc_aq4_combat_location_concat_truckdestroyed,1.96
dx_cbc_aq4_combat_location_concat_truckgreen,1.925
dx_cbc_aq4_combat_location_concat_truckwhite,2.148
dx_cbc_aq4_combat_location_concat_van,1.655
dx_cbc_aq4_combat_location_concat_waitingroom,1.815
dx_cbc_aq4_combat_location_concat_wall,1.585
dx_cbc_aq4_combat_location_concat_window,1.55
dx_cbc_aq4_combat_location_resp_1stfloor,3.28
dx_cbc_aq4_combat_location_resp_2ndfloor,3.29
dx_cbc_aq4_combat_location_resp_3rdfloor,3.145
dx_cbc_aq4_combat_location_resp_4thfloor,3.296
dx_cbc_aq4_combat_location_resp_5thfloor,2.04
dx_cbc_aq4_combat_location_resp_alcove,3.06
dx_cbc_aq4_combat_location_resp_balcony,3.68
dx_cbc_aq4_combat_location_resp_bar,2.221
dx_cbc_aq4_combat_location_resp_barrels,3.305
dx_cbc_aq4_combat_location_resp_barrelsblue,3.86
dx_cbc_aq4_combat_location_resp_barrier,3.83
dx_cbc_aq4_combat_location_resp_barrierconcrete,2.385
dx_cbc_aq4_combat_location_resp_bathroom,2.715
dx_cbc_aq4_combat_location_resp_bed,2.13
dx_cbc_aq4_combat_location_resp_bedroom,2.68
dx_cbc_aq4_combat_location_resp_building,3.81
dx_cbc_aq4_combat_location_resp_bulldozer,1.7
dx_cbc_aq4_combat_location_resp_bus,3.425
dx_cbc_aq4_combat_location_resp_bushes,3.44
dx_cbc_aq4_combat_location_resp_cafe,2.1
dx_cbc_aq4_combat_location_resp_car,4.355
dx_cbc_aq4_combat_location_resp_carblack,2.825
dx_cbc_aq4_combat_location_resp_carblue,3.655
dx_cbc_aq4_combat_location_resp_cardestroyed,2.965
dx_cbc_aq4_combat_location_resp_cargreen,3.57
dx_cbc_aq4_combat_location_resp_cargrey,3.86
dx_cbc_aq4_combat_location_resp_carred,4.43
dx_cbc_aq4_combat_location_resp_carsilver,3.26
dx_cbc_aq4_combat_location_resp_carwhite,3.915
dx_cbc_aq4_combat_location_resp_catwalk,2.16
dx_cbc_aq4_combat_location_resp_chair,2.175
dx_cbc_aq4_combat_location_resp_church,2.285
dx_cbc_aq4_combat_location_resp_clocktower,2.57
dx_cbc_aq4_combat_location_resp_closet,3.475
dx_cbc_aq4_combat_location_resp_compound,1.81
dx_cbc_aq4_combat_location_resp_corner,2.045
dx_cbc_aq4_combat_location_resp_couch,2.24
dx_cbc_aq4_combat_location_resp_counter,1.735
dx_cbc_aq4_combat_location_resp_courtyard,3.61
dx_cbc_aq4_combat_location_resp_crates,2.69
dx_cbc_aq4_combat_location_resp_cratesammo,2.11
dx_cbc_aq4_combat_location_resp_crypt,2.605
dx_cbc_aq4_combat_location_resp_desk,2.73
dx_cbc_aq4_combat_location_resp_diningroom,2.4
dx_cbc_aq4_combat_location_resp_doorway,2.555
dx_cbc_aq4_combat_location_resp_dumpster,2.855
dx_cbc_aq4_combat_location_resp_frontdoors,1.885
dx_cbc_aq4_combat_location_resp_garden,2.215
dx_cbc_aq4_combat_location_resp_grass,3.35
dx_cbc_aq4_combat_location_resp_graveyard,1.865
dx_cbc_aq4_combat_location_resp_greenhouse,2.96
dx_cbc_aq4_combat_location_resp_groundfloor,2.23
dx_cbc_aq4_combat_location_resp_hallway,3.07
dx_cbc_aq4_combat_location_resp_haybale,3.09
dx_cbc_aq4_combat_location_resp_hesco,2.345
dx_cbc_aq4_combat_location_resp_hospital,2.85
dx_cbc_aq4_combat_location_resp_kitchen,3.98
dx_cbc_aq4_combat_location_resp_ladder,3.745
dx_cbc_aq4_combat_location_resp_lake,2.13
dx_cbc_aq4_combat_location_resp_livingroom,2.45
dx_cbc_aq4_combat_location_resp_lobby,1.695
dx_cbc_aq4_combat_location_resp_mansion,2.735
dx_cbc_aq4_combat_location_resp_mgbuilding,1.345
dx_cbc_aq4_combat_location_resp_mgnest,1.695
dx_cbc_aq4_combat_location_resp_office,3.61
dx_cbc_aq4_combat_location_resp_parkinglot,2.07
dx_cbc_aq4_combat_location_resp_perimeter,2.155
dx_cbc_aq4_combat_location_resp_pickup,4.49
dx_cbc_aq4_combat_location_resp_pillar,2.605
dx_cbc_aq4_combat_location_resp_planter,2.715
dx_cbc_aq4_combat_location_resp_pool,2.43
dx_cbc_aq4_combat_location_resp_poolhouse,1.775
dx_cbc_aq4_combat_location_resp_pooltable,2.186
