string,string,string,string,string,string,string,string,string,string,string,string,xhash32,xhash32,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,xhash32,int
item,loot_key_underwater_ship_worn,key,4,1,10482,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1c5fa,x32#hash_c7fa3fb7,hud_icon_loot_key_04_worn,iw9_br_pickup_key_special,,,,loot_key_underwater_ship_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_waterpit_container,key,4,1,10492,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1b919,x32#hash_c7c20557,hud_icon_loot_key_05_pristine,iw9_br_pickup_key_special,,,,loot_key_waterpit_container,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_waterpit_container_used,key,4,1,10448,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1b089,x32#hash_c7c20557,hud_icon_loot_key_05_used,iw9_br_pickup_key_special,,,,loot_key_waterpit_container_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_waterpit_container_worn,key,4,1,10498,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20557,hud_icon_loot_key_05_worn,iw9_br_pickup_key_special,,,,loot_key_waterpit_container_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_yumyum_burger,key,4,1,10541,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1bac3,x32#hash_14c,hud_icon_loot_key_01_pristine,iw9_br_pickup_key_special,,,,loot_key_yumyum_burger,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_yumyum_burger_used,key,4,1,10563,small&nobr&used&keytier1,150,,,,,x32#hash_c7cb92c5,x32#hash_14c,hud_icon_loot_key_01_used,iw9_br_pickup_key_special,,,,loot_key_yumyum_burger_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_yumyum_burger_worn,key,4,1,10503,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1c8f8,x32#hash_14c,hud_icon_loot_key_01_worn,iw9_br_pickup_key_special,,,,loot_key_yumyum_burger_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_underthebridge,key,4,1,10504,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7cb94ba,x32#hash_c7e07ad8,hud_icon_loot_key_02_pristine,iw9_br_pickup_key_special,,,,loot_key_underthebridge,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_underthebridge_used,key,4,1,10477,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1c715,x32#hash_c7e07ad8,hud_icon_loot_key_02_used,iw9_br_pickup_key_special,,,,loot_key_underthebridge_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_underthebridge_worn,key,4,1,10480,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_c7e07ad8,hud_icon_loot_key_02_worn,iw9_br_pickup_key_special,,,,loot_key_underthebridge_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_locker,key,4,1,10543,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1c0ba,x32#hash_c7fa3fd9,hud_icon_loot_key_03_pristine,iw9_br_pickup_key_special,,,,loot_key_police_locker,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_locker_used,key,4,1,10551,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1b89d,x32#hash_c7fa3fd9,hud_icon_loot_key_03_used,iw9_br_pickup_key_special,,,,loot_key_police_locker_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_locker_worn,key,4,1,10518,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1b4f1,x32#hash_c7fa3fd9,hud_icon_loot_key_03_worn,iw9_br_pickup_key_special,,,,loot_key_police_locker_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_civic_center,key,4,1,10478,small&nobr&pristine&hero,150,,,,,x32#hash_c7c1ae23,x32#hash_14c,hud_icon_loot_key_civic_center_pristine,iw9_br_pickup_key_special,,,,loot_key_civic_center,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_civic_center_used,key,4,1,10505,small&nobr&used&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_civic_center_used,iw9_br_pickup_key_special,,,,loot_key_civic_center_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_civic_center_worn,key,4,1,10455,small&nobr&worn&hero,150,,,,,x32#hash_c7c1af38,x32#hash_14c,hud_icon_loot_key_civic_center_worn,iw9_br_pickup_key_special,,,,loot_key_civic_center_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_embassy,key,4,1,10464,small&nobr&pristine&hero,150,,,,,x32#hash_14c,x32#hash_c7c1fd7f,hud_icon_loot_key_embassy_pristine,iw9_br_pickup_key_special,,,,loot_key_embassy,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_embassy_used,key,4,1,10570,small&nobr&used&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_embassy_used,iw9_br_pickup_key_special,,,,loot_key_embassy_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_embassy_worn,key,4,1,10529,small&nobr&worn&hero,150,,,,,x32#hash_c7c1ac89,x32#hash_c7e056bf,hud_icon_loot_key_embassy_worn,iw9_br_pickup_key_special,,,,loot_key_embassy_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_fort,key,4,1,10514,small&nobr&pristine&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_fort_pristine,iw9_br_pickup_key_special,,,,loot_key_fort,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_fort_used,key,4,1,10546,small&nobr&used&hero,150,,,,,x32#hash_c7c1c008,x32#hash_14c,hud_icon_loot_key_fort_used,iw9_br_pickup_key_special,,,,loot_key_fort_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_fort_worn,key,4,1,10476,small&nobr&worn&hero,150,,,,,x32#hash_c7c1bb15,x32#hash_14c,hud_icon_loot_key_fort_worn,iw9_br_pickup_key_special,,,,loot_key_fort_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_sira_mall,key,4,1,10463,small&nobr&pristine&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_mall_pristine,iw9_br_pickup_key_special,,,,loot_key_sira_mall,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_sira_mall_used,key,4,1,10554,small&nobr&used&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_mall_used,iw9_br_pickup_key_special,,,,loot_key_sira_mall_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_sira_mall_worn,key,4,1,10547,small&nobr&worn&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_mall_worn,iw9_br_pickup_key_special,,,,loot_key_sira_mall_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_academy,key,4,1,10508,small&nobr&pristine&hero,150,,,,,x32#hash_14c,x32#hash_c7e06c54,hud_icon_loot_key_police_station_pristine,iw9_br_pickup_key_special,,,,loot_key_police_academy,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_academy_used,key,4,1,10538,small&nobr&used&hero,150,,,,,x32#hash_14c,x32#hash_c7e06c54,hud_icon_loot_key_police_station_used,iw9_br_pickup_key_special,,,,loot_key_police_academy_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_academy_worn,key,4,1,10479,small&nobr&worn&hero,150,,,,,x32#hash_14c,x32#hash_c7e06c54,hud_icon_loot_key_police_station_worn,iw9_br_pickup_key_special,,,,loot_key_police_academy_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_post_office_stronghold,key,4,1,10520,small&nobr&pristine&hero,150,,,,,x32#hash_c7cb9407,x32#hash_c7e05fdc,hud_icon_loot_key_post_office_pristine,iw9_br_pickup_key_special,,,,loot_key_post_office_stronghold,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_post_office_stronghold_used,key,4,1,10527,small&nobr&used&hero,150,,,,,x32#hash_c7c1c48b,x32#hash_14c,hud_icon_loot_key_post_office_used,iw9_br_pickup_key_special,,,,loot_key_post_office_stronghold_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_post_office_stronghold_worn,key,4,1,10475,small&nobr&worn&hero,150,,,,,x32#hash_c7c1c022,x32#hash_14c,hud_icon_loot_key_post_office_worn,iw9_br_pickup_key_special,,,,loot_key_post_office_stronghold_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_control_tower,key,4,1,10453,small&nobr&pristine&hero,150,,,,,x32#hash_c7c1c700,x32#hash_14c,hud_icon_loot_key_tower_pristine,iw9_br_pickup_key_special,,,,loot_key_control_tower,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_control_tower_used,key,4,1,10481,small&nobr&used&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_tower_used,iw9_br_pickup_key_special,,,,loot_key_control_tower_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_control_tower_worn,key,4,1,10457,small&nobr&worn&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_tower_worn,iw9_br_pickup_key_special,,,,loot_key_control_tower_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_exhume_warehouse,key,4,1,10467,small&nobr&pristine&hero,150,,,,,x32#hash_c7c1b5b9,x32#hash_14c,hud_icon_loot_key_warehouse_pristine,iw9_br_pickup_key_special,,,,loot_key_exhume_warehouse,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_exhume_warehouse_used,key,4,1,10501,small&nobr&used&hero,150,,,,,x32#hash_c7bfbec8,x32#hash_14c,hud_icon_loot_key_warehouse_used,iw9_br_pickup_key_special,,,,loot_key_exhume_warehouse_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_exhume_warehouse_worn,key,4,1,10528,small&nobr&worn&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_warehouse_worn,iw9_br_pickup_key_special,,,,loot_key_exhume_warehouse_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,brloot_champion_beryllium,champion,4,1,8645,medium&not_in_containers,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_beryllium,,,,,,,,,,,,,,1,,brightGold,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7bbcaa8,0
item,brloot_champion_tritium,champion,4,1,8643,medium&not_in_containers,,,,,,x32#hash_c7c1bd26,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_tritium,,,,,,,,,,,,,,1,,brightGold,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7bbcaa8,0
item,brloot_champion_plutonium,champion,4,1,8646,medium&not_in_containers,,,,,,x32#hash_c7c1ba70,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_plutonium,,,,,,,,,,,,,,1,,brightGold,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7bbcaa8,0
item,brloot_champion_beryllium_container,champion,4,1,,medium&not_in_containers,,,,,,x32#hash_c7c1b4c7,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_beryllium_container,,,,,,,,,,,,,,,,brightGold,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7bbcaa8,0
item,brloot_champion_tritium_container,champion,4,1,,medium&not_in_containers,,,,,,x32#hash_c7c1bd26,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_tritium_container,,,,,,,,,,,,,,,,brightGold,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7bbcaa8,0
item,brloot_champion_plutonium_container,champion,4,1,,medium&not_in_containers,,,,,,x32#hash_c7c1ba70,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_plutonium_container,,,,,,,,,,,,,,,,brightGold,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7bbcaa8,0
item,interactable_note_base,note,4,1,8370,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_base,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc357,0
item,interactable_notebook_base,note,4,1,8454,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c201ed,hud_icon_loot_intel_01,,,,,interactable_notebook_base,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc357,0
item,interactable_note_agent01,note,4,1,11242,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c204d1,hud_icon_loot_intel_01,,,,,interactable_note_agent01,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_agent02,note,4,1,11235,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_agent02,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc3fa,0
item,interactable_note_agent03,note,4,1,11241,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_agent03,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_agent04,note,4,1,11220,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_agent04,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc410,0
item,interactable_note_agent05,note,4,1,11240,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_agent05,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_captured01,note,4,1,11225,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_captured01,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc32d,0
item,interactable_note_captured04,note,4,1,11216,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_captured04,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_cartel02,note,4,1,11246,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_cartel02,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc36f,0
item,interactable_note_cartel04,note,4,1,11211,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_cartel04,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc387,0
item,interactable_note_cartel05,note,4,1,11243,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_cartel05,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_chemist01,note,4,1,11224,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_chemist01,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc463,0
item,interactable_note_chemist04,note,4,1,11221,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_chemist04,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_family01,note,4,1,11237,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_family01,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_family02,note,4,1,11229,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_family02,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc49f,0
item,interactable_note_family03,note,4,1,11233,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_family03,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_family04,note,4,1,11245,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_family04,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc4b3,0
item,interactable_note_family05,note,4,1,11232,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_family05,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_hoard01,note,4,1,11226,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c204d1,hud_icon_loot_intel_01,,,,,interactable_note_hoard01,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_hoard02,note,4,1,11210,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_hoard02,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc318,0
item,interactable_note_hoard03,note,4,1,11214,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_hoard03,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_pyro01,note,4,1,11239,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_pyro01,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_pyro02,note,4,1,11230,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_pyro02,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc3b7,0
item,interactable_note_pyro03,note,4,1,11223,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c204d1,hud_icon_loot_intel_01,,,,,interactable_note_pyro03,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_pyro04,note,4,1,11213,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_pyro04,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc3ce,0
item,interactable_note_pyro05,note,4,1,11238,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_pyro05,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_thief01,note,4,1,11234,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c204d1,hud_icon_loot_intel_01,,,,,interactable_note_thief01,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_thief02,note,4,1,11231,small&nobr,10,,,,,x32#hash_c7c1afed,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_thief02,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc43c,0
item,interactable_note_thief04,note,4,1,11244,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_note_thief04,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc44f,0
item,interactable_note_thief05,note,4,1,11219,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c20113,hud_icon_loot_intel_01,,,,,interactable_note_thief05,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_notebook_captured02,note,4,1,11217,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c201ed,hud_icon_loot_intel_01,,,,,interactable_notebook_captured02,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_notebook_captured03,note,4,1,11212,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c201ed,hud_icon_loot_intel_01,,,,,interactable_notebook_captured03,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc342,0
item,interactable_notebook_cartel01,note,4,1,11222,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_notebook_cartel01,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_notebook_cartel03,note,4,1,11215,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_notebook_cartel03,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_notebook_chemist02,note,4,1,11227,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c201ed,hud_icon_loot_intel_01,,,,,interactable_notebook_chemist02,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_notebook_chemist03,note,4,1,11236,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c201ed,hud_icon_loot_intel_01,,,,,interactable_notebook_chemist03,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc477,0
item,interactable_notebook_chemist05,note,4,1,11228,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c201ed,hud_icon_loot_intel_01,,,,,interactable_notebook_chemist05,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc48b,0
item,interactable_notebook_thief03,note,4,1,11218,small&nobr,10,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,,interactable_notebook_thief03,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_14c,0
item,interactable_note_anti_air,note,4,1,11909,small&nobr,10,,,,,x32#hash_14c,x32#hash_c7c204d1,hud_icon_loot_intel_01,,,,,interactable_note_anti_air,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic,,x32#hash_c7fcc426,0
item,brloot_killstreak_clusterstrike,killstreak,3,1,9169,medium,200,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_mortar_strike,br_legendary_loot_pickup,,4,1,toma_strike,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_mortarstrike,ping_loot_confirm_killstreak,,x32#hash_c7bbcaa8,0
item,brloot_killstreak_precision_airstrike,killstreak,4,1,9171,medium,300,,,,,x32#hash_c7c1bb54,x32#hash_c7bbcaa8,hud_icon_killstreak_airstrike,br_legendary_loot_pickup,,4,1,precision_airstrike,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_precisionairstrike,ping_loot_confirm_killstreak,,x32#hash_c7bbcaa8,0
item,brloot_killstreak_uav,killstreak,4,1,9145,medium,200,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_uav,br_legendary_loot_pickup,,4,1,uav,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_uav,ping_loot_confirm_killstreak,,x32#hash_c7bbcaa8,0
item,brloot_killstreak_scramblerdrone,killstreak,3,1,9170,medium,250,,,,,x32#hash_c7c1c4d0,x32#hash_c7bbcaa8,hud_icon_killstreak_cuav,br_legendary_loot_pickup,,4,1,scrambler_drone_guard,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_counteruav,ping_loot_confirm_killstreak,,x32#hash_c7bbcaa8,0
item,brloot_killstreak_juggernaut,killstreak,4,1,9176,medium&nodmz,1000,,,,,x32#hash_c7c1b5e5,x32#hash_c7bbcaa8,hud_icon_killstreak_juggernaut,br_legendary_loot_pickup,,4,1,juggernaut,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_juggernaut_box,ping_loot_confirm_killstreak,,x32#hash_c7bbcaa8,0
