string,string,localized_a,localized_a,string,string,string,string,string,string,string,string
18620,jup_cp01_sh_aromeo410_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,43181,,,,,,18325|18399|18473|18547
13436,jup_jp13_sn_svictor_camo_1,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_1,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_1_DESC,50,32935,1000,,,,jup_jp13_sn_svictor_progression,
13437,jup_jp13_sn_svictor_camo_2,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_2,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_2_DESC,50,32574,1500,,,,jup_jp13_sn_svictor_progression,
13438,jup_jp13_sn_svictor_camo_3,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_3,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_3_DESC,10,32958,2000,,,,jup_jp13_sn_svictor_progression,
13439,jup_jp13_sn_svictor_camo_4,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_4,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_4_DESC,15,32160,2500,,,,jup_jp13_sn_svictor_progression,
13440,jup_jp13_sn_svictor_camo_gold,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_GOLD_DESC,10,32781,4000,,,,jup_jp13_sn_svictor_camo_gold_unlock,
13441,jup_jp13_sn_svictor_camo_gold_unlock,a&CHALLENGE/CAMO_UNLOCK_GOLD_JUP,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,,,,,,13436|13437|13438|13439
13442,jup_jp13_sn_svictor_camo_plat,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_PLAT_DESC,25,32782,5000,,,,jup_jp13_sn_svictor_camo_plat_unlock,
13443,jup_jp13_sn_svictor_camo_dama,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,a&JUP_CHALLENGE/JUP_JP13_SN_SVICTOR_CAMO_DAMA_DESC,5,32783,7500,,,,jup_jp13_sn_svictor_camo_dama_unlock,
13444,jup_jp13_sn_svictor_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,37043+37425,4000,,,,jup_jp13_sn_svictor_mastery_gold_unlock,
13445,jup_jp13_sn_svictor_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,36970+37453,5000,,,,jup_jp13_sn_svictor_mastery_plat_unlock,
13446,jup_jp13_sn_svictor_mastery_dama,a&CHALLENGE/CAMO_MASTERY_POLY_JUP,a&CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,41812+42199,7500,,,,jup_jp13_sn_svictor_mastery_dama_unlock,
13447,jup_jp13_sn_svictor_mastery_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13440|12583
13448,jup_jp13_sn_svictor_mastery_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13442|12583
13449,jup_jp13_sn_svictor_mastery_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13443|12583
13450,jup_jp13_sn_svictor_camo_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13440|13827
13451,jup_jp13_sn_svictor_camo_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13442|11805
16283,jup_jp13_sn_svictor_mastery_orion,a&CHALLENGE/CAMO_MASTERY_ORION_JUP,a&CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,41779+42173,10000,,,,jup_jp13_sn_svictor_mastery_orion_unlock,
16314,jup_jp13_sn_svictor_mastery_orion_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792|12583
16345,jup_jp13_sn_svictor_mastery_completionist,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43305,,,,,,13444|13445|13446|16283
17965,jup_jp13_sn_svictor_camo_ob_1,a&JUP_OB_CAMO_NAMES/JUP_SN_SVICTOR_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,39315,1000,,,,jup_jp13_sn_svictor_progression,
18001,jup_jp13_sn_svictor_camo_ob_2,a&JUP_OB_CAMO_NAMES/JUP_SN_SVICTOR_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/HUNTER_MIMIC_KILLS,5,39372,1500,,,,jup_jp13_sn_svictor_progression,
18037,jup_jp13_sn_svictor_camo_ob_3,a&JUP_OB_CAMO_NAMES/JUP_SN_SVICTOR_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_DAMAGE_FIRE,250,39383,2000,,,,jup_jp13_sn_svictor_progression,
18073,jup_jp13_sn_svictor_camo_ob_4,a&JUP_OB_CAMO_NAMES/JUP_SN_SVICTOR_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/GENERAL_ONESHOT_THREE_KILLS,30,39489,2500,,,,jup_jp13_sn_svictor_progression,
18109,jup_jp13_sn_svictor_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,39520,4000,,,,jup_jp13_sn_svictor_camo_ob_gold_unlock,
18145,jup_jp13_sn_svictor_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,17965|18001|18037|18073
18181,jup_jp13_sn_svictor_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,39552,5000,,,,jup_jp13_sn_svictor_camo_plat_unlock_ob,
18217,jup_jp13_sn_svictor_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18109|17897
18253,jup_jp13_sn_svictor_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,39584,7500,,,,jup_jp13_sn_svictor_camo_dama_unlock_ob,
18289,jup_jp13_sn_svictor_camo_dama_unlock_ob,a&,a&,2,,,,,,,18181|17886
18326,jup_jp13_sn_svictor_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,43628+42241,4000,,,,jup_jp13_sn_svictor_camo_mastery_gold_unlock_ob,
18363,jup_jp13_sn_svictor_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18109|12583
18400,jup_jp13_sn_svictor_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,43659+41886,5000,,,,jup_jp13_sn_svictor_camo_mastery_plat_unlock_ob,
18437,jup_jp13_sn_svictor_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18181|12583
18474,jup_jp13_sn_svictor_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_JUP,900,43638+42363,7500,,,,jup_jp13_sn_svictor_camo_mastery_dama_unlock_ob,
18511,jup_jp13_sn_svictor_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18253|12583
18548,jup_jp13_sn_svictor_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_JUP,1200,43695+43389,10000,,,,jup_jp13_sn_svictor_camo_mastery_orion_unlock_ob,
18585,jup_jp13_sn_svictor_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17891|12583
18621,jup_jp13_sn_svictor_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,43308,,,,,,18326|18400|18474|18548
13453,jup_jp17_sn_hsierra_camo_1,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_1,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_1_DESC,50,32932,1000,,,,jup_jp17_sn_hsierra_progression,
13454,jup_jp17_sn_hsierra_camo_2,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_2,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_2_DESC,50,32517,1500,,,,jup_jp17_sn_hsierra_progression,
13455,jup_jp17_sn_hsierra_camo_3,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_3,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_3_DESC,10,32968,2000,,,,jup_jp17_sn_hsierra_progression,
13456,jup_jp17_sn_hsierra_camo_4,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_4,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_4_DESC,15,32583,2500,,,,jup_jp17_sn_hsierra_progression,
13457,jup_jp17_sn_hsierra_camo_gold,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_GOLD_DESC,10,32486,4000,,,,jup_jp17_sn_hsierra_camo_gold_unlock,
13458,jup_jp17_sn_hsierra_camo_gold_unlock,a&CHALLENGE/CAMO_UNLOCK_GOLD_JUP,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,,,,,,13453|13454|13455|13456
13459,jup_jp17_sn_hsierra_camo_plat,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_PLAT_DESC,15,32496,5000,,,,jup_jp17_sn_hsierra_camo_plat_unlock,
13460,jup_jp17_sn_hsierra_camo_dama,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,a&JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_DAMA_DESC,3,32506,7500,,,,jup_jp17_sn_hsierra_camo_dama_unlock,
13461,jup_jp17_sn_hsierra_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,37413+37044,4000,,,,jup_jp17_sn_hsierra_mastery_gold_unlock,
13462,jup_jp17_sn_hsierra_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,36969+37441,5000,,,,jup_jp17_sn_hsierra_mastery_plat_unlock,
13463,jup_jp17_sn_hsierra_mastery_dama,a&CHALLENGE/CAMO_MASTERY_POLY_JUP,a&CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,41811+42198,7500,,,,jup_jp17_sn_hsierra_mastery_dama_unlock,
13464,jup_jp17_sn_hsierra_mastery_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13457|12586
13465,jup_jp17_sn_hsierra_mastery_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13459|12586
13466,jup_jp17_sn_hsierra_mastery_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13460|12586
13467,jup_jp17_sn_hsierra_camo_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13457|13827
13468,jup_jp17_sn_hsierra_camo_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13459|11805
16284,jup_jp17_sn_hsierra_mastery_orion,a&CHALLENGE/CAMO_MASTERY_ORION_JUP,a&CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,41778+42172,10000,,,,jup_jp17_sn_hsierra_mastery_orion_unlock,
16315,jup_jp17_sn_hsierra_mastery_orion_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792|12586
16346,jup_jp17_sn_hsierra_mastery_completionist,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43303,,,,,,13461|13462|13463|16284
17966,jup_jp17_sn_hsierra_camo_ob_1,a&JUP_OB_CAMO_NAMES/JUP_SN_HSIERRA_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,39312,1000,,,,jup_jp17_sn_hsierra_progression,
18002,jup_jp17_sn_hsierra_camo_ob_2,a&JUP_OB_CAMO_NAMES/JUP_SN_HSIERRA_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/HUNTER_CRITICAL_KILLS,200,39320,1500,,,,jup_jp17_sn_hsierra_progression,
18038,jup_jp17_sn_hsierra_camo_ob_3,a&JUP_OB_CAMO_NAMES/JUP_SN_HSIERRA_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_EPIC_RARITY,250,39393,2000,,,,jup_jp17_sn_hsierra_progression,
18074,jup_jp17_sn_hsierra_camo_ob_4,a&JUP_OB_CAMO_NAMES/JUP_SN_HSIERRA_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_DAMAGE_FROST,250,39453,2500,,,,jup_jp17_sn_hsierra_progression,
18110,jup_jp17_sn_hsierra_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,39507,4000,,,,jup_jp17_sn_hsierra_camo_ob_gold_unlock,
18146,jup_jp17_sn_hsierra_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,17966|18002|18038|18074
18182,jup_jp17_sn_hsierra_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,39539,5000,,,,jup_jp17_sn_hsierra_camo_plat_unlock_ob,
18218,jup_jp17_sn_hsierra_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18110|17897
18254,jup_jp17_sn_hsierra_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,39571,7500,,,,jup_jp17_sn_hsierra_camo_dama_unlock_ob,
18290,jup_jp17_sn_hsierra_camo_dama_unlock_ob,a&,a&,2,,,,,,,18182|17886
18327,jup_jp17_sn_hsierra_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,41667+42240,4000,,,,jup_jp17_sn_hsierra_camo_mastery_gold_unlock_ob,
18364,jup_jp17_sn_hsierra_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18110|12586
18401,jup_jp17_sn_hsierra_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,41761+41885,5000,,,,jup_jp17_sn_hsierra_camo_mastery_plat_unlock_ob,
18438,jup_jp17_sn_hsierra_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18182|12586
18475,jup_jp17_sn_hsierra_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_JUP,900,41573+42362,7500,,,,jup_jp17_sn_hsierra_camo_mastery_dama_unlock_ob,
18512,jup_jp17_sn_hsierra_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18254|12586
18549,jup_jp17_sn_hsierra_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_JUP,1200,41477+43388,10000,,,,jup_jp17_sn_hsierra_camo_mastery_orion_unlock_ob,
18586,jup_jp17_sn_hsierra_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17891|12586
18622,jup_jp17_sn_hsierra_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,43304,,,,,,18327|18401|18475|18549
17128,jup_jp36_sn_boscar_camo_1,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_1,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_1_DESC,50,32933,1000,,,,jup_jp36_sn_boscar_progression,
17129,jup_jp36_sn_boscar_camo_2,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_2,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_2_DESC,50,32566,1500,,,,jup_jp36_sn_boscar_progression,
17130,jup_jp36_sn_boscar_camo_3,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_3,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_3_DESC,10,32957,2000,,,,jup_jp36_sn_boscar_progression,
17131,jup_jp36_sn_boscar_camo_4,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_4,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_4_DESC,15,32158,2500,,,,jup_jp36_sn_boscar_progression,
17132,jup_jp36_sn_boscar_camo_gold,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_GOLD_DESC,10,35792,4000,,,,jup_jp36_sn_boscar_camo_gold_unlock,
17133,jup_jp36_sn_boscar_camo_gold_unlock,a&CHALLENGE/CAMO_UNLOCK_GOLD_JUP,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,,,,,,17128|17129|17130|17131
17134,jup_jp36_sn_boscar_camo_plat,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_PLAT_DESC,25,35794,5000,,,,jup_jp36_sn_boscar_camo_plat_unlock,
17135,jup_jp36_sn_boscar_camo_dama,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,a&JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_DAMA_DESC,3,35796,7500,,,,jup_jp36_sn_boscar_camo_dama_unlock,
17136,jup_jp36_sn_boscar_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,41833+43570,4000,,,,jup_jp36_sn_boscar_mastery_gold_unlock,
17137,jup_jp36_sn_boscar_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,41826+43566,5000,,,,jup_jp36_sn_boscar_mastery_plat_unlock,
17138,jup_jp36_sn_boscar_mastery_dama,a&CHALLENGE/CAMO_MASTERY_POLY_JUP,a&CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,41794+42189,7500,,,,jup_jp36_sn_boscar_mastery_dama_unlock,
17139,jup_jp36_sn_boscar_mastery_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17132|16557
17140,jup_jp36_sn_boscar_mastery_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17134|16557
17141,jup_jp36_sn_boscar_mastery_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17135|16557
17142,jup_jp36_sn_boscar_camo_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17132|13827
17143,jup_jp36_sn_boscar_camo_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17134|11805
17144,jup_jp36_sn_boscar_mastery_orion,a&CHALLENGE/CAMO_MASTERY_ORION_JUP,a&CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,41371+42154,10000,,,,jup_jp36_sn_boscar_mastery_orion_unlock,
17145,jup_jp36_sn_boscar_mastery_orion_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792|16557
17146,jup_jp36_sn_boscar_mastery_completionist,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43302,,,,,,17136|17137|17138|17144
17967,jup_jp36_sn_boscar_camo_ob_1,a&JUP_OB_CAMO_NAMES/JUP_SN_BOSCAR_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,39313,1000,,,,jup_jp36_sn_boscar_progression,
18003,jup_jp36_sn_boscar_camo_ob_2,a&JUP_OB_CAMO_NAMES/JUP_SN_BOSCAR_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_DAMAGE_FIRE,250,39327,1500,,,,jup_jp36_sn_boscar_progression,
18039,jup_jp36_sn_boscar_camo_ob_3,a&JUP_OB_CAMO_NAMES/JUP_SN_BOSCAR_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_EPIC_RARITY,250,39382,2000,,,,jup_jp36_sn_boscar_progression,
18075,jup_jp36_sn_boscar_camo_ob_4,a&JUP_OB_CAMO_NAMES/JUP_SN_BOSCAR_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/HUNTER_CRITICAL_KILLS,200,39487,2500,,,,jup_jp36_sn_boscar_progression,
18111,jup_jp36_sn_boscar_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45976,4000,,,,jup_jp36_sn_boscar_camo_ob_gold_unlock,
18147,jup_jp36_sn_boscar_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,17967|18003|18039|18075
18183,jup_jp36_sn_boscar_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45982,5000,,,,jup_jp36_sn_boscar_camo_plat_unlock_ob,
18219,jup_jp36_sn_boscar_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18111|17897
18255,jup_jp36_sn_boscar_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45988,7500,,,,jup_jp36_sn_boscar_camo_dama_unlock_ob,
18291,jup_jp36_sn_boscar_camo_dama_unlock_ob,a&,a&,2,,,,,,,18183|17886
18328,jup_jp36_sn_boscar_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,41655+42222,4000,,,,jup_jp36_sn_boscar_camo_mastery_gold_unlock_ob,
18365,jup_jp36_sn_boscar_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18111|16557
18402,jup_jp36_sn_boscar_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,41749+42094,5000,,,,jup_jp36_sn_boscar_camo_mastery_plat_unlock_ob,
18439,jup_jp36_sn_boscar_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18183|16557
18476,jup_jp36_sn_boscar_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_JUP,900,41560+42344,7500,,,,jup_jp36_sn_boscar_camo_mastery_dama_unlock_ob,
18513,jup_jp36_sn_boscar_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18255|16557
