string,string,string,string
26508,attachment,mag_ar_xlarge_p01_mike4_v26,7531
26509,attachment,reflex02_tall_mike4_v26,7532
26510,attachment,ammo_556n_mike4_v26,7533
26511,attachment,silencer05_ar_mike4_v26,7534
26512,attachment,pgrip_p01_mike4_v26,7535
26513,attachment,grip_vert05_p01_mike4_v26,7536
26514,attachment,rec_schotel_v18,7537
26515,attachment,bar_br_p05_schotel_v18,7538
26516,attachment,stock_ar_p05_schotel_v18,7539
26517,attachment,drum_br_p05_schotel_v18,7540
26518,attachment,ammo_762n_hv_schotel_v18,7541
26519,attachment,comp_br_06_schotel_v18,7542
26520,attachment,pgrip_ass_p05_schotel_v18,7543
26521,attachment,grip_angled05_schotel_v18,7544
26522,attachment,rec_papa220_v19,7545
26523,attachment,bar_pi_p27_papa220_v19,7546
26524,attachment,mag_pi_xlarge_p27_papa220_v19,7547
26525,attachment,silencer03_pi_papa220_v19,7548
26526,attachment,pgrip_p27_papa220_v19,7549
26527,attachment,trigger_hair_p27_papa220_v19,7550
26528,attachment,laserpstl_hip02_papa220_v19,7551
26529,attachment,rec_kilo21_v9,7552
26530,attachment,bar_lm_short_p02_kilo21_v9,7553
26531,attachment,stock_ar_assault_p02_kilo21_v9,7554
26532,attachment,belt_lm_p02_kilo21_v9,7555
26533,attachment,ammo_762n_kilo21_v9,7556
26534,attachment,comp_br_06_kilo21_v9,7557
26535,attachment,pgrip_lm_aim_p02_kilo21_v9,7558
26536,attachment,grip_angled14_kilo21_v9,7559
26537,attachment,laserbox_ads04_kilo21_v9,7560
26538,attachment,rec_akilo105_v16,7561
26539,attachment,bar_ar_heavy_p04_akilo105_v16,7562
26540,attachment,stock_ar_p04_akilo105_v16,7563
26541,attachment,mag_ar_lgtxlarge_p04_akilo105_v16,7564
26542,attachment,reflex03_tall_akilo105_v16,7565
26543,attachment,comp_ar_07_akilo105_v16,7566
26544,attachment,pgrip_ass_p04_akilo105_v16,7567
26556,attachment,jup_pkilop_amp_bull,7568
26561,attachment,bipod_india_v1,7569
26563,attachment,jup_jp08_pgrip,7570
26564,attachment,jup_jp08_pgrip_aim,7571
26565,attachment,jup_jp08_pgrip_ass,7572
26566,attachment,jup_jp08_pgrip_tac,7573
26639,attachment,ammo_sn_india_v3,7574
26641,attachment,rec_helima,7575
26642,attachment,bar_ar_p52,7576
26643,attachment,stock_ar_p52,7577
26644,attachment,pgrip_p52,7578
26645,attachment,mag_ar_p52,7579
26646,attachment,comb_p52,7580
26648,attachment,ironsdefault_helima,7581
26649,attachment,minireflex_ar_akilo_v14,7582
26664,attachment,jup_ammo_556n,7583
26665,attachment,jup_ammo_556n_fr,7584
26666,attachment,jup_ammo_556n_hp,7585
26667,attachment,jup_ammo_556n_tr,7586
26668,attachment,jup_ammo_556n_rn,7587
26669,attachment,jup_ammo_556n_op,7588
26670,attachment,jup_ammo_556n_hg,7589
26671,attachment,jup_ammo_556n_lg,7590
26677,attachment,akimbo_pi_decho_v13,7591
26678,attachment,akimbo_pi_golf17_v16,7592
26679,attachment,akimbo_pi_golf17_v18,7593
26680,attachment,akimbo_pi_golf18_v17,7594
26681,attachment,akimbo_pi_golf18_v18,7595
26682,attachment,akimbo_pi_papa220_v19,7596
26688,attachment,tango9_frontpieces,7597
26689,attachment,tango9_backpieces,7598
26690,attachment,tango9_optics,7599
26691,attachment,tango9_reargrips,7600
26692,attachment,tango9_undermounts,7601
26693,attachment,tango9_gunperks,7602
26694,attachment,tango9_magazines,7603
26695,attachment,tango9_extras,7604
26696,attachment,tango9_muzzles,7605
26701,attachment,rec_acharlie45,7606
26703,attachment,stock_sm_p43,7607
26704,attachment,mag_sm_p43,7608
26705,attachment,pgrip_sm_p43,7609
26706,attachment,ironsdefault_acharlie45,7610
26707,attachment,iw9_sm_acharlie45_tuning,7611
26708,attachment,iw9_ar_helima_tuning,7612
26709,attachment,bar_sm_p43,7613
26748,attachment,iw9_rec_beta_v6,7614
26749,attachment,bar_sm_short_p04_beta_v6,7615
26750,attachment,stock_ar_p04_beta_v6,7616
26751,attachment,magheligrip_sm_p04_beta_v6,7617
26752,attachment,reflex07_tall_beta_v6,7618
26753,attachment,pgrip_ass_p04_beta_v6,7619
26754,attachment,rec_mpapax_v17,7620
26755,attachment,barsil_sm_p08_mpapax_v17,7621
26756,attachment,stock_sm_p08_mpapax_v17,7622
26757,attachment,drum_sm_p08_mpapax_v17,7623
26758,attachment,pgrip_sm_p08_mpapax_v17,7624
26759,attachment,grip_vertshort06_mpapax_v17,7625
26760,attachment,lasercyl_hip04_mpapax_v17,7626
26761,attachment,rec_la700_v6,7627
26762,attachment,bar_sn_p20_la700_v6,7628
26763,attachment,stockr_sn_tactical_p20_la700_v6,7629
26764,attachment,mag_sn_p20_la700_v6,7630
26765,attachment,bolt_lgt_p20_la700_v6,7631
26766,attachment,fourxtherm03_la700_v6,7632
26767,attachment,comb_tac_p20_la700_v6,7633
26768,attachment,laserbox_ads04_la700_v6,7634
26769,attachment,rec_mcbravo_v17,7635
26770,attachment,bar_ar_hvy_short_p08_mcbravo_v17,7636
26771,attachment,stock_ar_light_p08_mcbravo_v17,7637
26772,attachment,mag_ar_hvylarge_p08_mcbravo_v17,7638
26773,attachment,pgrip_ar2_tac_p08_mcbravo_v17,7639
26774,attachment,grip_angled05_mcbravo_v17,7640
26775,attachment,lasercyl_ads04_mcbravo_v17,7641
26776,attachment,rec_akilo_v16,7642
26777,attachment,bar_ar_heavy_p04_akilo_v16,7643
26778,attachment,stock_ar_p04_akilo_v16,7644
26779,attachment,mag_ar_large_p04_akilo_v16,7645
26780,attachment,reflex06_tall_akilo_v16,7646
26781,attachment,comp_br_06_akilo_v16,7647
26782,attachment,pgrip_p04_akilo_v16,7648
26783,attachment,grip_angled02_akilo_v16,7649
26784,attachment,rec_alpha50_v12,7650
26785,attachment,bar_sn_long_p23_alpha50_v12,7651
26786,attachment,stock_sn_tac_p23_alpha50_v12,7652
26787,attachment,mag_sn_p23_alpha50_v12,7653
26788,attachment,bgrip_sn_p23_alpha50_v12,7654
26789,attachment,iw9_snprscope_alpha50_v12,7655
26790,attachment,ammo_50b_he_alpha50_v12,7656
26791,attachment,silencer05_sn_alpha50_v12,7657
26792,attachment,lasercyl_ads01_alpha50_v12,7658
26793,attachment,rec_alpha50_v13,7659
26794,attachment,bar_sn_long_p23_alpha50_v13,7660
26795,attachment,stock_sn_tac_p23_alpha50_v13,7661
26796,attachment,mag_sn_p23_alpha50_v13,7662
26797,attachment,bgrip_sn_p23_alpha50_v13,7663
26798,attachment,dmscope_vz01_alpha50_v13,7664
26799,attachment,ammo_50b_he_alpha50_v13,7665
26800,attachment,lasercyl_ads04_alpha50_v13,7666
26801,attachment,rec_golf3_v12,7667
26802,attachment,bar_ar_short_p02_golf3_v12,7668
26803,attachment,stock_sm_p02_golf3_v12,7669
26804,attachment,mag_sn_p02_golf3_v12,7670
26805,attachment,iw9_minireddot04_tall_golf3_v12,7671
26806,attachment,pgrip_br_tac_p02_golf3_v12,7672
26807,attachment,rec_mbravo_v12,7673
26808,attachment,bartube_sh_long_p13_mbravo_v12,7674
26809,attachment,stockno_sh_light_p13_mbravo_v12,7675
26810,attachment,guard_tactical_p13_mbravo_v12,7676
26811,attachment,choke_sh04_mbravo_v12,7677
26812,attachment,lasercyl_ads04_mbravo_v12,7678
26813,attachment,rec_akilo74_v14,7679
26814,attachment,bar_ar_lgtshort_p04_akilo74_v14,7680
26815,attachment,stock_sm_tactical_p04_akilo74_v14,7681
26816,attachment,mag_ar_light_p04_akilo74_v14,7682
26817,attachment,comp_ar_06_akilo74_v14,7683
26818,attachment,pgrip_tac_p04_akilo74_v14,7684
26819,attachment,grip_vert01_akilo74_v14,7685
26832,attachment,iw9_rec_mcharlie_v16,7686
26833,attachment,bar_ar_long_p08_mcharlie_v16,7687
26834,attachment,stock_ar_p08_mcharlie_v16,7688
26835,attachment,mag_ar_xlarge_p08_mcharlie_v16,7689
26836,attachment,fourx02_mcharlie_v16,7690
26837,attachment,silencer05_ar_mcharlie_v16,7691
26838,attachment,pgrip_ar_p08_mcharlie_v16,7692
26839,attachment,grip_angled02_mcharlie_v16,7693
26840,attachment,iw9_rec_mike4_v25,7694
26841,attachment,bar_ar_longhvy_p01_mike4_v25,7695
26842,attachment,stock_sm_p01_mike4_v25,7696
26843,attachment,mag_ar_p01_mike4_v25,7697
26844,attachment,comp_ar_05_mike4_v25,7698
26845,attachment,pgrip_ass_p01_mike4_v25,7699
26846,attachment,laserbox_ads04_mike4_v25,7700
26847,attachment,rec_vecho_v6,7701
26848,attachment,bar_sh_hvylong_p04_vecho_v6,7702
26849,attachment,stockno_sm_p04_vecho_v6,7703
26850,attachment,mag_sh_large_p04_vecho_v6,7704
26851,attachment,choke_sh04_vecho_v6,7705
26852,attachment,pgrip_p04_vecho_v6,7706
26853,attachment,bolt_p04_vecho_v6,7707
26854,attachment,lasercyl_hip04_vecho_v6,7708
26855,attachment,rec_mromeo_v12,7709
26856,attachment,bar_sn_long_p21_mromeo_v12,7710
26857,attachment,stock_sn_tactical_p21_mromeo_v12,7711
26858,attachment,mag_sn_small_p21_mromeo_v12,7712
26859,attachment,bolt_p21_mromeo_v12,7713
26860,attachment,snprscope_mromeo_v12,7714
26861,attachment,ammo_300nm_hv_mromeo_v12,7715
26862,attachment,pgrip_tac_p21_mromeo_v12,7716
26863,attachment,rec_acharlie300_v9,7717
26864,attachment,bar_ar_heavy_p43_acharlie300_v9,7718
26865,attachment,stock_ar_p43_acharlie300_v9,7719
26866,attachment,mag_ar_hvylarge_p43_acharlie300_v9,7720
26867,attachment,reflex06_tall_acharlie300_v9,7721
26868,attachment,ammo_blk_ap_p43_acharlie300_v9,7722
26869,attachment,comp_ar_06_acharlie300_v9,7723
26870,attachment,pgrip_p43_acharlie300_v9,7724
26871,attachment,iw9_rec_mike4_v29,7725
26872,attachment,bar_ar_light_p01_mike4_v29,7726
26873,attachment,stock_sm_p01_mike4_v29,7727
26874,attachment,mag_ar_p01_mike4_v29,7728
26875,attachment,comp_ar_06_p01_mike4_v29,7729
26876,attachment,pgrip_tac_p01_mike4_v29,7730
26877,attachment,grip_angled09_p01_mike4_v29,7731
26878,attachment,rec_akilo_v10,7732
26879,attachment,bar_ar_hvyshort_p04_akilo_v10,7733
26880,attachment,stock_sm_tactical_p04_akilo_v10,7734
26881,attachment,mag_ar_p04_akilo_v10,7735
26882,attachment,ub_sh01_akilo_v10,7736
26883,attachment,pgrip_tac_p04_akilo_v10,7737
26884,attachment,laserbox_ads05_akilo_v10,7738
26885,attachment,rec_papa220_v18,7739
26886,attachment,bar_pi_long_p27_papa220_v18,7740
26887,attachment,mag_pi_large_p27_papa220_v18,7741
26888,attachment,pgrip_tac_p27_papa220_v18,7742
26889,attachment,trigger_light_p27_papa220_v18,7743
26890,attachment,laserpstl_ads02_papa220_v18,7744
26891,attachment,rec_akilo74_v13,7745
26892,attachment,bar_ar_short_p04_akilo74_v13,7746
26893,attachment,stock_sm_light_p04_akilo74_v13,7747
26894,attachment,mag_ar_light_p04_akilo74_v13,7748
26895,attachment,ammo_545s_akilo74_v13,7749
26896,attachment,comp_ar_06_akilo74_v13,7750
26897,attachment,pgrip_tac_p04_akilo74_v13,7751
26898,attachment,grip_angled11_akilo74_v13,7752
26899,attachment,laserbox_ads02_akilo74_v13,7753
26900,attachment,rec_india_v5,7754
26901,attachment,bar_sn_short_p53_india_v5,7755
26902,attachment,stock_sn_light_p53_india_v5,7756
26903,attachment,mag_sn_p53_india_v5,7757
26904,attachment,guard_tac_p53_india_v5,7758
26905,attachment,dmscope_vz01_india_v5,7759
26906,attachment,pgrip_ske_p53_india_v5,7760
26907,attachment,bolt_p53_india_v5,7761
26919,attachment,iw9_rec_beta_v9,7762
26920,attachment,bar_sm_lgtshort_p04_beta_v9,7763
26921,attachment,stock_ar_tactical_p04_beta_v9,7764
26922,attachment,magheli_sm_p04_beta_v9,7765
26923,attachment,reflex05_tall_beta_v9,7766
26924,attachment,ammo_9m_op_beta_v9,7767
26925,attachment,silencer02_sm_beta_v9,7768
26926,attachment,pgrip_ass_p04_beta_v9,7769
26927,attachment,rec_golf17_v19,7770
26928,attachment,bar_pi_light_p24_golf17_v19,7771
26929,attachment,stockno_pi_p24_golf17_v19,7772
26930,attachment,mag_pi_p24_golf17_v19,7773
26931,attachment,comp_pi_02_golf17_v19,7774
26932,attachment,pgrip_tac_p24_golf17_v19,7775
26933,attachment,trigger_hair_p24_golf17_v19,7776
26934,attachment,laserpstl_ads02_golf17_v19,7777
26935,attachment,rec_foxtrot_v9,7778
26936,attachment,bar_lm_long_p01_foxtrot_v9,7779
26937,attachment,stock_ar_p01_foxtrot_v9,7780
26938,attachment,belt_lm_p01_foxtrot_v9,7781
26939,attachment,reflex07_tall_p01_foxtrot_v9,7782
26940,attachment,comp_ar_04_foxtrot_v9,7783
26941,attachment,pgrip_ass_p01_foxtrot_v9,7784
26942,attachment,grip_angled07_foxtrot_v9,7785
26943,attachment,rec_acharlie300_v10,7786
26944,attachment,bar_ar_heavy_p43_acharlie300_v10,7787
26945,attachment,stock_ar_p43_acharlie300_v10,7788
26946,attachment,mag_ar_large_p43_acharlie300_v10,7789
26947,attachment,iw9_minireddot04_tall_acharlie300_v10,7790
26948,attachment,silencer07_ar_acharlie300_v10,7791
26949,attachment,pgrip_p43_acharlie300_v10,7792
26950,attachment,laserbox_ads03_acharlie300_v10,7793
26951,attachment,iw9_rec_charlie725_v8,7794
26952,attachment,bar_sh_hvylong_p14_charlie725_v8,7795
26953,attachment,stockr_sh_tactical_p14_charlie725_v8,7796
26954,attachment,guard_tactical_p14_charlie725_v8,7797
26955,attachment,charlie725_choke03_charlie725_v8,7798
26956,attachment,lasercyl_ads04_charlie725_v8,7799
26957,attachment,rec_apapa_v13,7800
26958,attachment,bar_ar_light_p03_apapa_v13,7801
26959,attachment,stock_ar_p03_apapa_v13,7802
26960,attachment,mag_sm_large_p03_apapa_v13,7803
26961,attachment,comb_tactical_p03_apapa_v13,7804
26962,attachment,silencer02_sm_apapa_v13,7805
26963,attachment,rec_soscar14_v11,7806
26964,attachment,bar_br_short_p18_soscar14_v11,7807
26965,attachment,stockr_dm_p18_soscar14_v11,7808
26966,attachment,mag_br_p18_soscar14_v11,7809
26967,attachment,comb_tactical_p18_soscar14_v11,7810
26968,attachment,reflex02_tall_soscar14_v11,7811
26969,attachment,grip_angled09_soscar14_v11,7812
26970,attachment,laserbox_ads02_soscar14_v11,7813
26971,attachment,rec_foxtrot_v8,7814
26972,attachment,bar_lm_p01_foxtrot_v8,7815
26973,attachment,stock_ar_p01_foxtrot_v8,7816
26974,attachment,belt_lm_p01_foxtrot_v8,7817
26975,attachment,iw9_minireddot01_tall_foxtrot_v8,7818
26976,attachment,comp_ar_05_foxtrot_v8,7819
26977,attachment,pgrip_tac_p01_foxtrot_v8,7820
26978,attachment,grip_vert03_foxtrot_v8,7821
26979,attachment,laserbox_ads02_foxtrot_v8,7822
26988,attachment,jup_uzulup_akimbo,7823
26991,attachment,jup_lasgrip_mike93,7824
26994,attachment,jup_ammo_500sw,7825
26995,attachment,jup_ammo_500sw_ap,7826
26996,attachment,jup_ammo_500sw_fr,7827
26997,attachment,jup_ammo_500sw_hp,7828
26998,attachment,jup_ammo_500sw_op,7829
27000,attachment,dechoauto_optics,7830
27001,attachment,dechoauto_undermounts,7831
27002,attachment,dechoauto_reargrips,7832
27003,attachment,dechoauto_magazines,7833
27004,attachment,dechoauto_gunperks,7834
27005,attachment,dechoauto_triggers,7835
27006,attachment,dechoauto_muzzles,7836
27007,attachment,dechoauto_frontpieces,7837
27014,attachment,jup_hsierra_scope,7838
27015,attachment,jup_hsierra_bipod,7839
27016,attachment,jup_svictor_ironsdefault,7840
27017,attachment,jup_svictor_scope,7841
27018,attachment,jup_cdelta50_scope,7842
27022,attachment,jup_xmike5_selectsemi,7843
27023,attachment,jup_jp20_belt_150_762n,7844
27024,attachment,jup_cp01_ar_mike4_amp_410sh,7845
27025,attachment,jup_cp01_ar_mike4_bar_amp_410sh,7846
27026,attachment,ammo_410g,7847
27028,attachment,ammo_sm_mpapax_v16,7848
27029,attachment,ammo_dm_sa700_v8,7849
27030,attachment,selectsemi_slima,7850
27035,attachment,jup_cp01_bar_lgtshort_mike4,7851
27470,attachment,jup_jp10_bolt,7852
27471,attachment,jup_jp10_bolt_heavy,7853
27472,attachment,jup_jp10_bolt_light,7854
27473,attachment,jup_jp10_guard,7855
27474,attachment,jup_jp10_guardlgt,7856
27475,attachment,jup_jp10_guardhvy,7857
27486,attachment,bar_ar_heavy_p52,7858
27487,attachment,bar_ar_long_p52,7859
27488,attachment,bar_ar_short_p52,7860
27489,attachment,bar_ar_short_reflex_p52,7861
27490,attachment,bar_ar_longhvy_p52,7862
27491,attachment,bar_ar_longhvy_scope_p52,7863
27492,attachment,stock_ar_light_p52,7864
27493,attachment,stock_ar_heavy_p52,7865
27494,attachment,stock_ar_tactical_p52,7866
27495,attachment,pgrip_tac_p52,7867
27496,attachment,pgrip_ske_p52,7868
27497,attachment,pgrip_erg_p52,7869
27498,attachment,mag_ar_large_p52,7870
27499,attachment,mag_ar_xlarge_p52,7871
27500,attachment,grip_angled_p52,7872
27501,attachment,comb_tac_p52,7873
27502,attachment,comb_erg_p52,7874
27503,attachment,comb_hvy_p52,7875
27554,attachment,stock_sm_lgt_tactical_p43,7876
27555,attachment,stock_sm_heavy_p43,7877
27556,attachment,stock_sm_light_p43,7878
27557,attachment,stock_sm_assault_p43,7879
27558,attachment,bar_sm_short_p43,7880
27559,attachment,bar_sm_heavy_p43,7881
27560,attachment,bar_sm_long_p43,7882
27561,attachment,barsil_sm_p43,7883
27562,attachment,pgrip_sm_erg_p43,7884
27563,attachment,pgrip_sm_tac_p43,7885
27564,attachment,pgrip_sm_ass_p43,7886
27565,attachment,mag_sm_small_p43,7887
27566,attachment,mag_sm_large_p43,7888
28021,attachment,silencer06_lap,7889
28026,attachment,rec_akilo105_v18,7890
28027,attachment,bar_ar_heavy_p04_akilo105_v18,7891
28028,attachment,stock_lmg_p04_akilo105_v18,7892
28029,attachment,mag_ar_light_p04_akilo105_v18,7893
28030,attachment,fourx02_akilo105_v18,7894
28031,attachment,comp_ar_03_akilo105_v18,7895
28032,attachment,pgrip_p04_akilo105_v18,7896
28033,attachment,grip_angled02_akilo105_v18,7897
28034,attachment,rec_golf3_v14,7898
28035,attachment,bar_br_p02_golf3_v14,7899
28036,attachment,stock_ar_p02_golf3_v14,7900
28037,attachment,mag_br_p02_golf3_v14,7901
28038,attachment,ammo_762n_db_golf3_v14,7902
28039,attachment,comp_br_06_golf3_v14,7903
28040,attachment,pgrip_br_ass_p02_golf3_v14,7904
28041,attachment,grip_angled05_golf3_v14,7905
28042,attachment,laserbox_ads02_golf3_v14,7906
28043,attachment,rec_la700_v5,7907
28044,attachment,bar_sn_heavy_p20_la700_v5,7908
28045,attachment,stockr_sn_heavy_p20_la700_v5,7909
28046,attachment,xmag_sn_p20_la700_v5,7910
28047,attachment,bolt_lgt_p20_la700_v5,7911
28048,attachment,mike24_scope_la700_v5,7912
28049,attachment,ammo_300wm_hv_la700_v5,7913
28050,attachment,rec_mike1014_v13,7914
28051,attachment,bar_sh_light_p12_mike1014_v13,7915
28052,attachment,stock_sh_tactical_p12_mike1014_v13,7916
28053,attachment,guard_light_p12_mike1014_v13,7917
28054,attachment,choke_sh04_mike1014_v13,7918
28055,attachment,pgrip_p12_mike1014_v13,7919
28056,attachment,bolt_lgt_p12_mike1014_v13,7920
28057,attachment,rec_scromeo_v13,7921
28058,attachment,bar_sn_short_p05_scromeo_v13,7922
28059,attachment,stock_sn_p05_scromeo_v13,7923
28060,attachment,mag_sn_large_p05_scromeo_v13,7924
28061,attachment,grip_vertshort01_scromeo_v13,7925
28062,attachment,flash_br_02_scromeo_v13,7926
28063,attachment,pgrip_tac_p05_scromeo_v13,7927
28064,attachment,rec_foxtrot_v10,7928
28065,attachment,bar_lm_p01_foxtrot_v10,7929
28066,attachment,stock_ar_p01_foxtrot_v10,7930
28067,attachment,belt_lm_large_p01_foxtrot_v10,7931
28068,attachment,holo04_foxtrot_v10,7932
28069,attachment,ammo_556n_op_foxtrot_v10,7933
28070,attachment,flash_ar_04_foxtrot_v10,7934
28071,attachment,pgrip_p01_foxtrot_v10,7935
28072,attachment,bipodgrip_small_foxtrot_v10,7936
28082,attachment,rec_kilo53_v16,7937
28083,attachment,bar_ar_light_p02_kilo53_v16,7938
28084,attachment,stock_ar_assault_p02_kilo53_v16,7939
28085,attachment,mag_ar_p02_kilo53_v16,7940
28086,attachment,iw9_minireddot01_tall_kilo53_v16,7941
28087,attachment,pgrip_ar_tac_p02_kilo53_v16,7942
28088,attachment,grip_vertshort01_kilo53_v16,7943
28089,attachment,laserbox_ads02_kilo53_v16,7944
28090,attachment,rec_mike16_v10,7945
28091,attachment,bar_ar_short_p01_mike16_v10,7946
28092,attachment,stock_dm_p01_mike16_v10,7947
28093,attachment,mag_ar_p01_mike16_v10,7948
28094,attachment,reflex08_tall_mike16_v10,7949
28095,attachment,comp_ar_04_mike16_v10,7950
28096,attachment,pgrip_p01_mike16_v10,7951
28097,attachment,grip_angled04_mike16_v10,7952
28098,attachment,iw9_rec_papa90_v15,7953
28099,attachment,barsil_sm_p07_papa90_v15,7954
28100,attachment,stock_sm_tactical_p07_papa90_v15,7955
28101,attachment,mag_sm_p07_papa90_v15,7956
28102,attachment,rail_sm_p07_papa90_v15,7957
28103,attachment,iw9_minireddot02_tall_papa90_v15,7958
28104,attachment,comb_tactical_p07_papa90_v15,7959
28105,attachment,grip_angled07_papa90_v15,7960
28106,attachment,rec_swhiskey_v15,7961
28107,attachment,bar_pi_long_p26_swhiskey_v15,7962
28108,attachment,cylinder_pi_p26_swhiskey_v15,7963
28109,attachment,ammo_500sw_ss_swhiskey_v15,7964
28110,attachment,pgrip_tac_p26_swhiskey_v15,7965
28111,attachment,trigger_hair_p26_swhiskey_v15,7966
28112,attachment,laserhip_bright_p26_swhiskey_v15,7967
28113,attachment,iw9_rec_beta_v10,7968
28114,attachment,bar_sm_lgtshort_p04_beta_v10,7969
28115,attachment,stock_sm_p04_beta_v10,7970
28116,attachment,magheli_sm_p04_beta_v10,7971
28117,attachment,iw9_minireddot01_tall_beta_v10,7972
28118,attachment,ammo_9m_op_beta_v10,7973
28119,attachment,comp_sm_01_beta_v10,7974
28120,attachment,pgrip_ass_p04_beta_v10,7975
28121,attachment,laserbox_ads02_beta_v10,7976
28122,attachment,iw9_rec_crossbow_v4,7977
28123,attachment,bar_dm_hvyass_p38_crossbow_v4,7978
28124,attachment,stock_dm_tac_p38_crossbow_v4,7979
28125,attachment,grip_angled09_crossbow_v4,7980
28126,attachment,ammo_bolt_he_crossbow_v4,7981
28127,attachment,bgrip_p38_crossbow_v4,7982
28128,attachment,wire_hvy_p38_crossbow_v4,7983
28129,attachment,rec_ngsierra_v5,7984
28130,attachment,bar_br_p42_ngsierra_v5,7985
28131,attachment,stock_br_p42_ngsierra_v5,7986
28132,attachment,drum_br_p42_ngsierra_v5,7987
