string,string,string,string,string,string,string,string,localized_a,string,string,localized_a,string,localized_a,int
19301,loot_key_sealion_hotel_room_403_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_HOTEL_ROOM_403_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
19302,loot_key_sealion_lab_office,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_LAB_OFFICE_KEY_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
19303,loot_key_sealion_lab_office_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_LAB_OFFICE_KEY_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
19304,loot_key_sealion_lab_office_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_LAB_OFFICE_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
19305,loot_key_sealion_port_harbor_control,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_PORT_HARBOR_CONTROL_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
19306,loot_key_sealion_port_harbor_control_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_PORT_HARBOR_CONTROL_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
19307,loot_key_sealion_port_harbor_control_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_PORT_HARBOR_CONTROL_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
19308,loot_key_sealion_port_managers_office,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_PORT_MANAGER_OFFICE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
19309,loot_key_sealion_port_managers_office_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_PORT_MANAGER_OFFICE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
19310,loot_key_sealion_port_managers_office_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_PORT_MANAGER_OFFICE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
19311,loot_key_sealion_water_treatment_control_center,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_WATERTREATMENT_CC_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
19312,loot_key_sealion_water_treatment_control_center_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_WATERTREATMENT_CC_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
19313,loot_key_sealion_water_treatment_control_center_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_WATERTREATMENT_CC_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
19364,loot_key_sealion_castle,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CASTLE_KEY_NAME,hud_icon_loot_key_sealion_castle_pristine,0,a&,1,a&,0
19365,loot_key_sealion_castle_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CASTLE_KEY_NAME_USED,hud_icon_loot_key_sealion_castle_used,0,a&,1,a&,0
19366,loot_key_sealion_castle_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CASTLE_KEY_NAME_WORN,hud_icon_loot_key_sealion_castle_worn,0,a&,1,a&,0
19370,loot_key_sealion_cityhall,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CITYHALL_KEY_NAME,hud_icon_loot_key_sealion_cityhall_pristine,0,a&,1,a&,0
19368,loot_key_sealion_cityhall_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CITYHALL_KEY_NAME_USED,hud_icon_loot_key_sealion_cityhall_used,0,a&,1,a&,0
19369,loot_key_sealion_cityhall_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CITYHALL_KEY_NAME_WORN,hud_icon_loot_key_sealion_cityhall_worn,0,a&,1,a&,0
19431,loot_key_sealion_castle_armory,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CASTLE_ARMORY_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
19432,loot_key_sealion_castle_armory_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CASTLE_ARMORY_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
19433,loot_key_sealion_castle_armory_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CASTLE_ARMORY_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
19434,loot_key_sealion_couple_fight_bag,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_COUPLE_BAG_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
19435,loot_key_sealion_couple_fight_bag_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_COUPLE_BAG_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
19436,loot_key_sealion_couple_fight_bag_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_COUPLE_BAG_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
19437,loot_key_sealion_farmers_toolbox,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_FARMERS_TOOLBOX_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
19438,loot_key_sealion_farmers_toolbox_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_FARMERS_TOOLBOX_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
19439,loot_key_sealion_farmers_toolbox_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_FARMERS_TOOLBOX_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
19440,loot_key_sealion_hotel_workers_office_fridge,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_OFFICE_FRIDGE_KEY_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
19441,loot_key_sealion_hotel_workers_office_fridge_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_OFFICE_FRIDGE_KEY_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
19442,loot_key_sealion_hotel_workers_office_fridge_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_OFFICE_FRIDGE_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
19443,loot_key_sealion_knocked_over_workers_toolbox,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_WORKER_TOOLBOX_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
19444,loot_key_sealion_knocked_over_workers_toolbox_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_WORKER_TOOLBOX_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
19445,loot_key_sealion_knocked_over_workers_toolbox_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_WORKER_TOOLBOX_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
19446,loot_key_sealion_lost_travelers_bag,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_TRAVELERS_BAG_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
19447,loot_key_sealion_lost_travelers_bag_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_TRAVELERS_BAG_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
19448,loot_key_sealion_lost_travelers_bag_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_TRAVELERS_BAG_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
19449,loot_key_sealion_misplaced_crate,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_MISPLACED_CRATE_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
19450,loot_key_sealion_misplaced_crate_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_MISPLACED_CRATE_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
19451,loot_key_sealion_misplaced_crate_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_MISPLACED_CRATE_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
19452,loot_key_sealion_observatory_thrown_fridge,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_OBSERVATORY_FRIDGE_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
19453,loot_key_sealion_observatory_thrown_fridge_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_OBSERVATORY_FRIDGE_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
19454,loot_key_sealion_observatory_thrown_fridge_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_OBSERVATORY_FRIDGE_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
19455,loot_key_sealion_shadow_company_toolbox,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_SHADOW_TOOLBOX_KEY_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
19456,loot_key_sealion_shadow_company_toolbox_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_SHADOW_TOOLBOX_KEY_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
19457,loot_key_sealion_shadow_company_toolbox_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_SHADOW_TOOLBOX_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
19458,loot_key_sealion_shipwreck_cargo_crate,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_SHIPWRECK_CRATE_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
19459,loot_key_sealion_shipwreck_cargo_crate_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_SHIPWRECK_CRATE_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
19460,loot_key_sealion_shipwreck_cargo_crate_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_SHIPWRECK_CRATE_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
19461,loot_key_sealion_town_canal_crate,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CANAL_CRATE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
19462,loot_key_sealion_town_canal_crate_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CANAL_CRATE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
19463,loot_key_sealion_town_canal_crate_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_CANAL_CRATE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
21643,interactable_note_keycard_a,1,0,0,0,,,a&CP_TRAP_ROOM/KEYCARD_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21853,interactable_note_keycard_b,1,0,0,0,,,a&CP_TRAP_ROOM/KEYCARD_2_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21854,interactable_note_keycard_c,1,0,0,0,,,a&CP_TRAP_ROOM/KEYCARD_3_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21898,brloot_valuable_sealion_cigarbox,1,0,50,0,,,a&MP/BR_VALUABLE_CIGAR_BOX,hud_icon_loot_cigar_box,0,a&,1,a&,0
21899,brloot_valuable_sealion_cigarbox_capt_silver,1,0,50,0,,,a&MP/BR_VALUABLE_CIGAR_BOX_CAPT_SILVER,hud_icon_loot_cigar_box,0,a&,1,a&,0
21900,brloot_valuable_sealion_3mmfilm,1,0,50,0,,,a&MP/BR_VALUABLE_FILM_CANISTER,hud_icon_loot_old_film_3mm,0,a&,1,a&,0
21901,brloot_valuable_sealion_3mmfilm_b21,1,0,50,0,,,a&MP/BR_VALUABLE_FILM_CANISTER_LOST_BUNKER,hud_icon_loot_old_film_3mm,0,a&,1,a&,0
21902,brloot_valuable_sealion_dogbank,1,0,50,0,,,a&MP/BR_VALUABLE_DOG_BANK,hud_icon_loot_statue_dog,0,a&,1,a&,0
21903,brloot_valuable_sealion_luckycat,1,0,50,0,,,a&MP/BR_VALUABLE_CAT_STATUE,hud_icon_loot_statue_luckycat,0,a&,1,a&,0
21904,brloot_valuable_sealion_mask_1_original,1,0,50,0,,,a&MP/BR_VALUABLE_MASK_1_ORIGINAL,hud_icon_loot_kabuki_mask_01,0,a&,1,a&,0
21905,brloot_valuable_sealion_mask_2_original,1,0,50,0,,,a&MP/BR_VALUABLE_MASK_2_ORIGINAL,hud_icon_loot_kabuki_mask_03,0,a&,1,a&,0
21906,brloot_valuable_sealion_mask_3_original,1,0,50,0,,,a&MP/BR_VALUABLE_MASK_3_ORIGINAL,hud_icon_loot_kabuki_mask_05,0,a&,1,a&,0
21907,brloot_valuable_sealion_vase_1,1,0,50,0,,,a&MP/BR_VALUABLE_VASE_1,hud_icon_loot_decor_vase_01,0,a&,1,a&,0
21908,brloot_valuable_sealion_vase_2,1,0,50,0,,,a&MP/BR_VALUABLE_VASE_2,hud_icon_loot_decor_vase_02,0,a&,1,a&,0
21909,brloot_valuable_sealion_vase_3,1,0,50,0,,,a&MP/BR_VALUABLE_VASE_3,hud_icon_loot_decor_vase_03,0,a&,1,a&,0
21910,brloot_valuable_tank_hatch_key,1,0,50,0,,,a&MP/BR_VALUABLE_TANK_HATCH_KEY_GENERAL,hud_icon_loot_key_05,0,a&,1,a&,0
21911,brloot_valuable_thumb_drive_lt_saif,1,0,50,0,,,a&MP/BR_VALUABLE_THUMB_DRIVE_LT_SAIF,hud_icon_loot_usb_stick,0,a&,1,a&,0
21912,brloot_valuable_laptop_lt_saif,1,0,50,0,,,a&MP/BR_VALUABLE_LAPTOP_LT_SAIF,hud_icon_loot_laptop,0,a&,1,a&,0
21913,brloot_valuable_sealion_liquor,1,0,50,0,,,a&MP/BR_VALUABLE_LIQUOR_JAPANESE,hud_icon_loot_japanese_bottle,0,a&,1,a&,0
21914,interactable_note_saba_architect01,1,0,0,0,,,a&MP_DMZ_NOTES/SABA_ARCHITECTS_NOTE_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21915,interactable_note_saba_lieutenant01,1,0,0,0,,,a&MP_DMZ_NOTES/SABA_LIEUTENANTS_NOTE_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21916,interactable_note_saba_trapper01,1,0,0,0,,,a&MP_DMZ_NOTES/SABA_TRAPPER_NOTE_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21994,interactable_note_saba_buiding2101,1,0,0,0,,,a&MP_DMZ_NOTES/SABA_B21_NOTE_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21995,interactable_note_saba_crash_briefcase01,1,0,0,0,,,a&MP_DMZ_NOTES/SABA_CAPT_SILVER_NOTE_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21917,interactable_note_sealion_b2101,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_B21_NOTE_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21918,interactable_note_sealion_b2102,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_B21_NOTE_2_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21919,interactable_note_sealion_b2103,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_B21_NOTE_3_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21920,interactable_note_sealion_couple01,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_COUPLE_FIGHT_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21921,interactable_note_sealion_worker01,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_ISLAND_WORKERS_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21922,interactable_note_sealion_worker02,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_ISLAND_WORKERS_2_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21923,interactable_note_sealion_worker03,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_ISLAND_WORKERS_3_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21924,interactable_note_sealion_worker04,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_ISLAND_WORKERS_4_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21925,interactable_notebook_sealion_scared01,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_SCARED_VILLAGER_1_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
21926,interactable_notebook_sealion_scared02,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_SCARED_VILLAGER_2_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
21927,interactable_notebook_sealion_scared03,1,0,0,0,,,a&MP_DMZ_NOTES/SEALION_SCARED_VILLAGER_3_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
21928,loot_key_crash_wp_case,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_WP_CASE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
21929,loot_key_crash_wp_case_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_WP_CASE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
21930,loot_key_crash_wp_case_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_WP_CASE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
21931,loot_key_crash_lrg_1,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_LRG_1_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
21932,loot_key_crash_lrg_1_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_LRG_1_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
21933,loot_key_crash_lrg_1_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_LRG_1_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
21934,loot_key_crash_lrg_2,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_LRG_2_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
21935,loot_key_crash_lrg_2_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_LRG_2_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
21936,loot_key_crash_lrg_2_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_LRG_2_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
21937,loot_key_crash_sm_1,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_SM_1_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
21938,loot_key_crash_sm_1_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_SM_1_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
21939,loot_key_crash_sm_1_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_SM_1_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
21940,loot_key_crash_sm_2,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_SM_2_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
21941,loot_key_crash_sm_2_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_SM_2_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
21942,loot_key_crash_sm_2_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_SM_2_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
21943,loot_key_crash_sm_3,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_SM_3_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
21944,loot_key_crash_sm_3_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_SM_3_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
21945,loot_key_crash_sm_3_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_SM_3_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
21946,loot_key_crash_briefcase_1,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_BRIEFCASE_1_KEY_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
21947,loot_key_crash_briefcase_1_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_BRIEFCASE_1_KEY_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
21948,loot_key_crash_briefcase_1_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CRASH_BRIEFCASE_1_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
21949,loot_key_dc_toolbox_1,1,0,0,0,,,a&MP_DMZ_LOCKS/DC_TOOLBOX_1_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
21950,loot_key_dc_toolbox_1_used,1,0,0,0,,,a&MP_DMZ_LOCKS/DC_TOOLBOX_1_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
21951,loot_key_dc_toolbox_1_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/DC_TOOLBOX_1_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
21952,loot_key_dc_briefcase_1,1,0,0,0,,,a&MP_DMZ_LOCKS/DC_BRIEFCASE_1_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
21953,loot_key_dc_briefcase_1_used,1,0,0,0,,,a&MP_DMZ_LOCKS/DC_BRIEFCASE_1_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
21954,loot_key_dc_briefcase_1_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/DC_BRIEFCASE_1_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
24000,brloot_plate_carrier_tempered,1,0,0,0,,,a&MP/TEMPERED_PLATE_CARRIER,ui_icon_dmz_loot_armor_tempered,0,a&,1,a&,0
24138,loot_key_skeleton,1,0,0,0,,,a&DMZ/SKELETON_KEY,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
24139,loot_key_skeleton_used,1,0,0,0,,,a&DMZ/SKELETON_KEY_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
24140,loot_key_skeleton_worn,1,0,0,0,,,a&DMZ/SKELETON_KEY_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
24141,brloot_exfil_unlock_personal,1,0,0,0,,,a&DMZ/PERSONAL_EXFIL_UNLOCK_TOKEN,hud_icon_shop_personal_exfil,0,a&,1,a&,0
24142,brloot_exfil_unlock_global,1,0,0,0,,,a&DMZ/GLOBAL_EXFIL_UNLOCK_TOKEN,hud_icon_loot_armor_medium,0,a&,1,a&,0
24567,cp_ops_kit_boost,1,0,0,0,,,a&LUA_MENU/CP_OPS_KIT_BOOST,icon_role_upgrade_large,0,a&,,a&LUA_MENU/CP_OPS_KIT_BOOST_DESC,0
24586,brloot_backpack_secure,1,0,0,0,,,a&MP/BR_BACKPACK_SECURE,hud_icon_loot_backpack_secured,0,a&,1,a&,0
24618,brloot_backpack_scav,1,0,0,0,,,a&MP/BR_BACKPACK_SCAV,hud_icon_loot_backpack_scavenger,0,a&,1,a&,0
24866,buy_station_insured_slot_1,1,1000,0,0,,,a&MP_BR_INGAME/INSURE_SLOT_PRIMARY,hud_icon_objective_lock,0,a&,1,a&,0
24867,buy_station_insured_slot_2,1,1000,0,0,,,a&MP_BR_INGAME/INSURE_SLOT_SECONDARY,hud_icon_objective_lock,0,a&,1,a&,0
24868,buy_station_insured_slot_3,1,1000,0,0,,,a&MP_BR_INGAME/INSURE_SLOT_BACKPACK,hud_icon_objective_lock,0,a&,1,a&,0
26089,interactable_note_raid_0,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_0,hud_icon_loot_intel_01,0,a&,1,a&,0
26090,interactable_note_raid_1,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_1,hud_icon_loot_intel_01,0,a&,1,a&,0
26091,interactable_note_raid_2,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_2,hud_icon_loot_intel_01,0,a&,1,a&,0
26092,interactable_note_raid_3,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_3,hud_icon_loot_intel_01,0,a&,1,a&,0
26093,interactable_note_raid_4,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_4,hud_icon_loot_intel_01,0,a&,1,a&,0
26094,interactable_note_raid_5,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_5,hud_icon_loot_intel_01,0,a&,1,a&,0
26095,interactable_note_raid_6,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_6,hud_icon_loot_intel_01,0,a&,1,a&,0
26096,interactable_note_raid_7,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_7,hud_icon_loot_intel_01,0,a&,1,a&,0
26097,interactable_note_raid_8,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_8,hud_icon_loot_intel_01,0,a&,1,a&,0
26098,interactable_note_raid_9,1,0,0,0,,,a&CP_RAID1_BOSS1/NOTE_NAME_9,hud_icon_loot_intel_01,0,a&,1,a&,0
26140,brloot_valuable_rat_note,1,50,0,0,,,a&MP/BR_VALUABLE_RAT_NOTE,hud_icon_loot_intel_01,0,a&,1,a&,0
26148,trophy_item,1,0,0,0,,,a&,placeholder_x,0,a&,1,a&,0
39219,soul_currency_item,1,0,0,0,,,a&,placeholder_x,0,a&,1,a&,0
26336,brloot_cartel_laptop,1,0,0,0,,,a&PMC_S3/CARTEL_LAPTOP_TITLE,hud_icon_loot_laptop,0,a&,1,a&,0
26337,brloot_cartel_dossier,1,0,0,0,,,a&PMC_S3/CARTEL_DOSSIER_TITLE,hud_icon_loot_intel_03,0,a&,1,a&,0
26338,brloot_cartel_intel,1,0,0,0,,,a&PMC_S3/CARTEL_INTEL_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
26339,brloot_sc_cartel_notes,1,0,0,0,,,a&PMC_S3/SC_CARTEL_NOTES_TITLE,hud_icon_loot_office_paper_01,0,a&,1,a&,0
26340,brloot_aq_train_manifest,1,0,0,0,,,a&PMC_S3/AQ_TRAIN_MANIFEST,hud_icon_loot_intel_01,0,a&,1,a&,0
26341,brloot_valuable_large_drug_brick,1,0,300,0,,,a&PMC_S3/LARGE_DRUG_BRICK_TITLE,hud_icon_loot_drug_brick_03,0,a&,1,a&,0
26342,loot_key_cartel_warehouse,1,0,0,0,,,a&PMC_S3/CARTEL_WAREHOUSE_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
26343,loot_key_cartel_warehouse_used,1,0,0,0,,,a&PMC_S3/CARTEL_WAREHOUSE_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
26344,loot_key_cartel_warehouse_worn,1,0,0,0,,,a&PMC_S3/CARTEL_WAREHOUSE_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
27245,interactable_note_breachcharge,1,0,0,0,,,a&CP_RAID1_BOSS1/BREACH_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
27246,interactable_note_ee_usb,1,0,0,0,,,a&CP_RAID1_BOSS1/EE_USB_NAME,hud_icon_loot_usb_stick,0,a&,1,a&,0
