string,string,string,string,string,string,string,xhash,localized_a,string,string,localized_a,string,localized_a,int
28927,brloot_bunker_blueprints,1,0,0,0,,#,a&PMC_S4/BUNKER_BLUEPRINTS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
28928,brloot_biolabs_evidence,1,0,0,0,,#,a&PMC_S4/BIOLABS_EVIDENCE_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
28931,brloot_aq_bunker_note,1,0,0,0,,#,a&PMC_S4/AQ_BUNKER_NOTE_TITLE,hud_icon_loot_office_paper_01,0,a&,1,a&,0
28932,brloot_flare_stick,1,0,0,0,,#,a&PMC_S4/FLARE_STICK_TITLE,hud_icon_fieldupgrade_tac_insert,0,a&,1,a&,0
29330,brloot_collectable_weapon_part_bb_1,1,0,0,0,,#,a&MP/BB_WEAPONPART_1,icon_attachment_p04_ar_akilo_barhvy_v0,0,a&,1,a&,0
29331,brloot_collectable_weapon_part_bb_2,1,0,0,0,,#,a&MP/BB_WEAPONPART_2,icon_attachment_p04_ar_akilo_xmag_v0,0,a&,1,a&,0
29332,brloot_collectable_weapon_part_bb_3,1,0,0,0,,#,a&MP/BB_WEAPONPART_3,icon_attachment_reflex06_v0,0,a&,1,a&,0
29333,brloot_collectable_weapon_part_bb_4,1,0,0,0,,#,a&MP/BB_WEAPONPART_4,icon_attachment_comp_br06_v0,0,a&,1,a&,0
29334,brloot_collectable_weapon_part_bb_5,1,0,0,0,,#,a&MP/BB_WEAPONPART_5,icon_attachment_grip_angled02_v0,0,a&,1,a&,0
29503,brloot_valuable_goldfish,1,0,0,0,,#,a&MP/BR_VALUABLE_GOLDFISH_TITLE,hud_icon_loot_sealion_fish,0,a&,1,a&,0
29470,brloot_valuable_devkit,1,0,0,0,,#,a&MP/BR_VALUABLE_DEVKIT_TITLE,hud_icon_loot_game_console,0,a&,1,a&,0
29502,brloot_valuable_b11keycard,1,0,0,0,,#,a&MP/BR_VALUABLE_B11KEYCARD_TITLE,ui_mp_br_loot_icon_keycard,0,a&,1,a&,0
30245,brloot_super_temp_v,1,0,0,0,,#,a&SUPER_MP/TEMP_V,hud_icon_equipment_stim,1,a&,1,a&,0
30560,brloot_ir_beacon,1,0,0,0,,#,a&PMC_S4/IR_BEACON_TITLE,hud_icon_loot_ir_beacon,0,a&,1,a&,0
31599,brloot_biobunker_map,1,0,0,0,,#,a&PMC_S4/BUNKER_MAP_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
31500,brloot_diamond_drill,1,0,0,0,,#,a&MP/BR_DIAMOND_DRILL_TITLE,hud_icon_loot_drill,0,a&,1,a&,0
32008,interactable_note_bunker_safe,1,0,0,0,,#,a&MP_DMZ_NOTES/BUNKER_SAFE_NOTE_TITLE,,0,a&,1,a&,0
32015,brloot_shopkeeper_code,1,0,0,0,,#,a&MP_DMZ_NOTES/SHOPKEEPER_CODE_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32016,biobunker_keypad_room_intel,1,0,0,0,,#,a&PMC_S4/KEYPAD_ROOM_INTEL_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
31597,brloot_russian_docs,1,0,0,0,,#,a&PMC_S4/RUSSIAN_DOCS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32000,brloot_valuable_hydrogen_peroxide,1,0,0,0,,#,a&MP/HYDROGEN_PEROXIDE_TITLE,hud_icon_loot_harddrive,0,a&,1,a&,0
32001,brloot_valuable_cephalexin,1,0,0,0,,#,a&MP/CEPHALEXIN_TITLE,hud_icon_loot_harddrive,0,a&,1,a&,0
32002,brloot_valuable_hydrochloride,1,0,0,0,,#,a&MP/HYDROCHLORIDE_TITLE,hud_icon_loot_harddrive,0,a&,1,a&,0
32003,brloot_valuable_acetone,1,0,0,0,,#,a&MP/ACETONE_TITLE,hud_icon_loot_harddrive,0,a&,1,a&,0
32004,brloot_valuable_plastic_explosive,1,0,0,0,,#,a&MP/PLASTIC_EXPLOSIVE_TITLE,hud_icon_loot_harddrive,0,a&,1,a&,0
32005,brloot_valuable_thumb_drive_encrypted,1,0,0,0,,#,a&MP/THUMB_DRIVE_ENCRYPTED_TITLE,hud_icon_loot_usb_stick,0,a&,1,a&,0
32022,brloot_intro_letter,1,0,0,0,,#,a&PMC_S4/INTRODUCTION_LETTER_TITLE,,0,a&,1,a&,0
32110,brloot_valuable_vondelgas,1,0,0,0,,#,a&MP/VONDEL_GAS_TITLE,hud_icon_loot_aspirin,0,a&,1,a&,0
32111,brloot_valuable_bunkergas,1,0,0,0,,#,a&MP/BUNKER_GAS_TITLE,hud_icon_loot_aspirin,0,a&,1,a&,0
32112,interactable_note_chemist_pmc,1,0,0,0,,#,a&MP_DMZ_NOTES/CHEMIST_PMC_GAS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32128,brloot_russian_story_docs,1,0,0,0,,#,a&PMC_S4/RUSSIAN_DOCS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32129,interactable_note_mysterious_letter,1,0,0,0,,#,a&MP_DMZ_NOTES/MYSTERIOUS_LETTER_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32131,brloot_shadow_company_laptop,1,0,0,0,,#,a&PMC_S4/SHADOW_COMPANY_LAPTOP_TITLE,hud_icon_loot_laptop,0,a&,1,a&,0
32132,brloot_building_21_hard_drive,1,0,0,0,,#,a&PMC_S4/SHADOW_COMPANY_LAPTOP_TITLE,hud_icon_loot_harddrive,0,a&,1,a&,0
32166,brloot_phalanx_hard_drive,1,0,0,0,,#,a&PMC_S4/PHALANX_HARD_DRIVE_TITLE,,0,a&,1,a&,0
33033,brloot_battlerage_self_revive,1,0,0,0,,#,a&MP_BR_INGAME/BATTLERAGE_SELF_REVIVE,hud_icon_fieldupgrade_battle_revive,0,a&,,a&,0
18754,jup_exgm_loot_boss_allforone,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
18755,jup_exgm_loot_boss_chemist,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
18756,jup_exgm_loot_boss_gunslinger,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
18757,jup_exgm_loot_boss_maestro,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
18758,jup_exgm_loot_boss_md,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_MD_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
18759,jup_exgm_loot_boss_phalanx,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
18760,jup_exgm_loot_boss_rainmaker,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
18761,jup_exgm_loot_boss_rushhour,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
18762,jup_exgm_loot_boss_shadow,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
34601,jup_weaponcase_raygun,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/WEAPONCASE_RAYGUN,v_ui_icon_weapon_pi_raygun,0,a&,0,a&,0
34602,jup_weaponcase_dg2,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/WEAPONCASE_DG2,v_ui_icon_weapon_ar_dg2,0,a&,0,a&,0
21728,jup_exgm_loot_drill,1,0,0,0,,#,a&MP/BR_VALUABLE_DRILL,hud_icon_loot_drill,0,a&,1,a&,0
23152,essence_container,1,0,0,0,,#,a&SHARED_HINTSTRINGS/ESSENCE_CONTAINER,ui_icons_zombie_essence,0,a&,1,a&,0
28188,essence_container_large,1,0,0,0,,#,a&SHARED_HINTSTRINGS/ESSENCE_CONTAINER_LARGE,ui_icons_zombie_essence,0,a&,1,a&,0
34633,jup_obloot_valuable_fleshchunk,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/FLESH_CHUNK,hud_icon_loot_skull,0,a&,1,a&,0
34339,obloot_valuable_turret_trap_circuit,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/TURRET_TRAP_KEY,hud_icon_loot_harddrive,0,a&,1,a&,0
34340,obloot_valuable_turret_trap_circuit_brainrot,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/TURRET_TRAP_KEY_BRAINROT,hud_icon_loot_harddrive,0,a&,1,a&,0
34341,obloot_valuable_turret_trap_circuit_cryofreeze,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/TURRET_TRAP_KEY_CRYOFREEZE,hud_icon_loot_harddrive,0,a&,1,a&,0
34342,obloot_valuable_turret_trap_circuit_deadwire,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/TURRET_TRAP_KEY_DEADWIRE,hud_icon_loot_harddrive,0,a&,1,a&,0
34343,obloot_valuable_turret_trap_circuit_napalmburst,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/TURRET_TRAP_KEY_NAPALMBURST,hud_icon_loot_harddrive,0,a&,1,a&,0
34344,obloot_valuable_turret_trap_circuit_shatterblast,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/TURRET_TRAP_KEY_SHATTERBLAST,hud_icon_loot_harddrive,0,a&,1,a&,0
26086,loot_key_low_town_citadel,1,0,0,0,,#,a&MP_DMZ_LOCKS/LOW_TOWN_CITADEL_KEY_NAME,hud_icon_loot_key_fortress,0,a&,1,a&,0
26087,loot_key_low_town_citadel_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/LOW_TOWN_CITADEL_KEY_NAME_USED,hud_icon_loot_key_fortress,0,a&,1,a&,0
26088,loot_key_low_town_citadel_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/LOW_TOWN_CITADEL_KEY_NAME_WORN,hud_icon_loot_key_fortress,0,a&,1,a&,0
30016,loot_key_human_fortress_allforone,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/HUMAN_FORTRESS_KEY_NAME_ALLFORONE,hud_icon_loot_key_fortress,0,a&,1,a&,0
30017,loot_key_human_fortress_chemist,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/HUMAN_FORTRESS_KEY_NAME_CHEMIST,hud_icon_loot_key_fortress,0,a&,1,a&,0
30018,loot_key_human_fortress_maestro,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/HUMAN_FORTRESS_KEY_NAME_MAESTRO,hud_icon_loot_key_fortress,0,a&,1,a&,0
30019,loot_key_human_fortress_rainmaker,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/HUMAN_FORTRESS_KEY_NAME_RAINMAKER,hud_icon_loot_skull,0,a&,1,a&,0
30559,loot_key_human_stronghold,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/HUMAN_STRONGHOLD_KEY_NAME,hud_icon_loot_skull,0,a&,1,a&,0
27027,jup_exgm_loot_warlord_mission_folder,1,0,50,0,,#,a&MP/BR_VALUABLE_FOLDER,hud_icon_loot_intel_01,0,a&,1,a&,0
27037,loot_key_low_town_citadel_commander_room,1,0,0,0,,#,a&MP_DMZ_LOCKS/LOW_TOWN_CITADEL_LOOT_ROOM_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
27038,loot_key_low_town_citadel_commander_room_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/LOW_TOWN_CITADEL_LOOT_ROOM_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
27039,loot_key_low_town_citadel_commander_room_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/LOW_TOWN_CITADEL_LOOT_ROOM_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
29645,jup_schematic_juggernog,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_JUGGERNOG,hud_objective_blueprint_extract,0,a&,1,a&,0
29646,jup_schematic_speedcola,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_SPEEDCOLA,hud_objective_blueprint_extract,0,a&,1,a&,0
29647,jup_schematic_staminup,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_STAMINUP,hud_objective_blueprint_extract,0,a&,1,a&,0
29648,jup_schematic_deadshot,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_DEADSHOT,hud_objective_blueprint_extract,0,a&,1,a&,0
29649,jup_schematic_deathperception,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_DEATHPERC,hud_objective_blueprint_extract,0,a&,1,a&,0
29650,jup_schematic_elementalpop,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_ELEMENTALPOP,hud_objective_blueprint_extract,0,a&,1,a&,0
29651,jup_schematic_phdflopper,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_PHDFLOPPER,hud_objective_blueprint_extract,0,a&,1,a&,0
29652,jup_schematic_quickrevive,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_QUICKREVIVE,hud_objective_blueprint_extract,0,a&,1,a&,0
29653,jup_schematic_tombstone,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_TOMBSTONE,hud_objective_blueprint_extract,0,a&,1,a&,0
29654,jup_schematic_aecrystal_1,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AECRYSTAL_1,hud_objective_blueprint_extract,0,a&,1,a&,0
29655,jup_schematic_aecrystal_2,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AECRYSTAL_2,hud_objective_blueprint_extract,0,a&,1,a&,0
29656,jup_schematic_aecrystal_3,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AECRYSTAL_3,hud_objective_blueprint_extract,0,a&,1,a&,0
29657,jup_schematic_aetool_epic,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AETOOL_EPIC,hud_objective_blueprint_extract,0,a&,1,a&,0
29658,jup_schematic_aetool_lege,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AETOOL_LEGE,hud_objective_blueprint_extract,0,a&,1,a&,0
29659,jup_schematic_aetool_rare,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AETOOL_RARE,hud_objective_blueprint_extract,0,a&,1,a&,0
29660,jup_schematic_aetool_uncomm,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AETOOL_UNCOMM,hud_objective_blueprint_extract,0,a&,1,a&,0
29661,jup_schematic_ammo_brainrot,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AMMO_BRAINROT,hud_objective_blueprint_extract,0,a&,1,a&,0
29662,jup_schematic_ammo_cryofreeze,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AMMO_CRYOFREEZE,hud_objective_blueprint_extract,0,a&,1,a&,0
29663,jup_schematic_ammo_deadwire,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AMMO_DEADWIRE,hud_objective_blueprint_extract,0,a&,1,a&,0
29664,jup_schematic_ammo_napalm,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AMMO_NAPALM,hud_objective_blueprint_extract,0,a&,1,a&,0
29665,jup_schematic_ammo_shatter,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_AMMO_SHATTER,hud_objective_blueprint_extract,0,a&,1,a&,0
29666,jup_schematic_case_dg2,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_CASE_DG2,hud_objective_blueprint_extract,0,a&,1,a&,0
32474,jup_ava_intel_frenzied_guard,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/AVA_INTEL_FRENZIED_GUARD,hud_icon_loot_intel_02,0,a&,1,a&,0
34603,jup_ava_intel_merc_stronghold,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/AVA_INTEL_MERC_STRONGHOLD,hud_icon_loot_intel_02,0,a&,1,a&,0
29667,jup_schematic_case_raygun,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/SCHEMATIC_CASE_RAYGUN,hud_objective_blueprint_extract,0,a&,1,a&,0
29511,salvage,2,0,0,0,,#,a&SHARED_HINTSTRINGS/SALVAGE_PICKUP,ui_icons_zombie_salvage_white_common,0,a&,1,a&,0
29513,rare_salvage,2,0,0,0,,#,a&SHARED_HINTSTRINGS/SALVAGE_PICKUP_RARE,ui_icons_zombie_salvage_white_rare,0,a&,1,a&,0
30837,brloot_perk_dex_gloves_jup,4,0,200,0,,#,a&PERKS/DEX_GLOVES,jup_hud_icon_perks_dexterity_gloves,0,a&,0,a&,0
30838,brloot_perk_eod_vest_jup,4,0,200,0,,#,a&JUP_PERKS/EOD_VEST,jup_hud_icon_perks_eod_vest,0,a&,0,a&,0
30839,brloot_perk_tac_mask_jup,4,0,200,0,,#,a&PERKS/TAC_MASK,jup_hud_icon_perks_tac_mask,0,a&,0,a&,0
30840,brloot_perk_hijacked_iff_strobe_jup,4,0,200,0,,#,a&PERKS/HIJACKED_IFF_STROBE,jup_hud_icon_perks_hijacked_iff_strobe,0,a&,0,a&,0
30841,brloot_perk_blacklight_flashlight_jup,4,0,200,0,,#,a&PERKS/BLACKLIGHT_FLASHLIGHT,jup_hud_icon_perks_blacklight_flashlight,0,a&,0,a&,0
30842,brloot_perk_taccom_system_jup,4,0,200,0,,#,a&JUP_PERKS/TACCOM_SYSTEM,jup_hud_icon_perks_iff_strobe,0,a&,0,a&,0
30843,brloot_perk_acoustic_sensor_jup,4,0,200,0,,#,a&PERKS/ACOUSTIC_SENSOR,jup_hud_icon_perks_acoustic_sensor,0,a&,0,a&,0
30844,brloot_perk_bone_conduction_jup,4,0,200,0,,#,a&JUP_PERKS/BONE_CONDUCTION,jup_hud_icon_perks_bone_conduction,0,a&,0,a&,0
30845,brloot_perk_nods_jup,4,0,200,0,,#,a&JUP_PERKS/NODS,jup_hud_icon_perks_nods,0,a&,0,a&,0
30846,brloot_perk_lr_detector_jup,4,0,200,0,,#,a&PERKS/LR_DETECTOR,jup_hud_icon_perks_lrdetector,0,a&,0,a&,0
30847,brloot_perk_scavenger_plus_jup,4,0,200,0,,#,a&JUP_PERKS/SCAVENGER_POUCH,jup_hud_icon_perks_scavenger_plus,0,a&,0,a&,0
30848,brloot_perk_intel_jacker_jup,4,0,200,0,,#,a&JUP_PERKS/INTEL_JACKER,jup_hud_icon_perks_intel_jacker,0,a&,0,a&,0
30849,brloot_perk_high_gain_antenna_jup,4,0,200,0,,#,a&JUP_PERKS/HIGH_GAIN_ANTENNA,jup_hud_icon_perks_high_gain_antenna,0,a&,0,a&,0
30850,brloot_perk_signal_jammer_jup,4,0,200,0,,#,a&PERKS/SIGNAL_JAMMER,jup_hud_icon_perks_signal_jammer,0,a&,0,a&,0
30851,brloot_perk_shielded_electronics_jup,4,0,200,0,,#,a&JUP_PERKS/SHIELDED_ELECTRONICS,jup_hud_icon_perks_shielded_electronics,0,a&,0,a&,0
30852,brloot_perk_thermal_insulation_jup,4,0,200,0,,#,a&JUP_PERKS/THERMAL_INSULATION,jup_hud_icon_perks_lrdetector,0,a&,0,a&,0
30853,brloot_perk_compression_carrier_jup,4,0,200,0,,#,a&JUP_PERKS/COMPRESSION_CARRIER,ui_mp_br_loot_icon_health_armor_satchel,0,a&,0,a&,0
30854,brloot_perk_ghost_camo_jup,4,0,200,0,,#,a&JUP_PERKS/GHOST_CAMO,jup_hud_icon_perks_ghost_camo,0,a&,0,a&,0
30855,brloot_perk_rhino_rig_jup,4,0,200,0,,#,a&JUP_PERKS/RHINO_RIG,jup_hud_icon_perks_rhino_rig,0,a&,0,a&,0
30856,brloot_perk_lightweight_vest_jup,4,0,200,0,,#,a&JUP_PERKS/LIGHTWEIGHT_VEST,ui_mp_br_loot_icon_health_armor_satchel,0,a&,0,a&,0
30857,brloot_perk_silicon_gloves_jup,4,0,200,0,,#,a&JUP_PERKS/SILICON_GLOVES,jup_hud_icon_perks_dexterity_gloves,0,a&,0,a&,0
30858,brloot_perk_impact_res_gloves_jup,4,0,200,0,,#,a&JUP_PERKS/IMPACT_RES_GLOVES,jup_hud_icon_perks_impact_res_gloves,0,a&,0,a&,0
30859,brloot_perk_assault_gloves_jup,4,0,200,0,,#,a&JUP_PERKS/ASSAULT_GLOVES,jup_hud_icon_perks_assault_gloves,0,a&,0,a&,0
30860,brloot_perk_custom_gloves_jup,4,0,200,0,,#,a&JUP_PERKS/CUSTOM_GLOVES,jup_hud_icon_perks_custom_gloves,0,a&,0,a&,0
30861,brloot_perk_tac_gloves_jup,4,0,200,0,,#,a&PERKS/TAC_GLOVES,jup_hud_icon_perks_tac_gloves,0,a&,0,a&,0
30862,brloot_perk_canvas_sneakers_jup,4,0,200,0,,#,a&PERKS/CANVAS_SNEAKERS,jup_hud_icon_perks_canvas_sneakers,0,a&,0,a&,0
30863,brloot_perk_tac_pads_jup,4,0,200,0,,#,a&JUP_PERKS/TAC_PADS,jup_hud_icon_perks_ultra_light_boots,0,a&,0,a&,0
30864,brloot_perk_running_sneakers_jup,4,0,200,0,,#,a&JUP_PERKS/RUNNING_SNEAKERS,jup_hud_icon_perks_ultra_light_boots,0,a&,0,a&,0
30865,brloot_perk_treadless_boots_jup,4,0,200,0,,#,a&JUP_PERKS/TREADLESS_BOOTS,jup_hud_icon_perks_treadless_boots,0,a&,0,a&,0
30866,brloot_perk_maritime_boots_jup,4,0,200,0,,#,a&PERKS/MARITIME_BOOTS,jup_hud_icon_perks_maritime_boots,0,a&,0,a&,0
43718,brloot_perk_cct_vest_jup,4,0,200,0,,#,a&JUP_PERKS/CCT_VEST,jup_hud_icon_cct_vest_rig,0,a&,0,a&,0
43719,brloot_perk_aegis_vest_jup,4,0,200,0,,#,a&JUP_PERKS/AEGIS_VEST,hud_icon_fieldupgrade_hardened_armor,0,a&,0,a&,0
43720,brloot_perk_marksman_gloves_jup,4,0,200,0,,#,a&JUP_PERKS/MARKSMAN_GLOVES,jup_hud_icon_perks_marksman_gloves,0,a&,0,a&,0
43721,brloot_perk_ultra_light_boots_jup,4,0,200,0,,#,a&JUP_PERKS/ULTRA_LIGHT_BOOTS,jup_hud_icon_perks_ultra_light_boots,0,a&,0,a&,0
43722,brloot_perk_stalker_boots_jup,4,0,200,0,,#,a&JUP_PERKS/STALKER_BOOTS,jup_hud_icon_perks_stalker_boots,0,a&,0,a&,0
34634,jup_obloot_quest_a2t4_container,1,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/FILLED_ESSENCE_CONTAINER_TITLE,jup_ui_map_icon_poi_essence_container,0,a&,1,a&,0
32591,obloot_intel_tablet,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/AVAS_TABLET,hud_icon_equipment_tablet,0,a&,1,a&,0
34604,jup_ava_intel_armored_zombie,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/AVA_INTEL_ARMORED_ZOMBIE,hud_icon_loot_intel_02,0,a&,1,a&,0
34605,jup_ava_intel_aether_nest,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/AVA_INTEL_AETHER_NEST,hud_icon_loot_intel_02,0,a&,1,a&,0
34606,jup_ava_intel_soldier,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/AVA_INTEL_SOLDIER,hud_icon_loot_intel_02,0,a&,1,a&,0
34607,jup_ava_intel_zm_stronghold_act3,4,0,0,0,,#,a&JUP_OB_ITEM_GENERICS/AVA_INTEL_ZM_STRONGHOLD_ACT3,hud_icon_loot_intel_02,0,a&,1,a&,0
34588,loot_key_munitions_storage_rr_worn_jup,4,0,0,0,,#,a&MP_DMZ_LOCKS/MUNITIONS_STORAGE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34589,loot_key_office_quarters1_rr_worn_jup,4,0,0,0,,#,a&MP_DMZ_LOCKS/OFFICE_QUARTERS1_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34590,loot_key_quiet_bedroom_rr_worn_jup,4,0,0,0,,#,a&MP_DMZ_LOCKS/QUIET_BEDROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34591,loot_key_antiquities_office_rr_worn_jup,4,0,0,0,,#,a&MP_DMZ_LOCKS/ANTIQUITIES_OFFICE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34592,loot_key_fortbarrack1_rr_worn_jup,4,0,0,0,,#,a&MP_DMZ_LOCKS/FORT_BARRACK1_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34112,loot_key_abandoned_box,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/ABANDONED_BOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34113,loot_key_abandoned_box_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/ABANDONED_BOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34114,loot_key_abandoned_box_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/ABANDONED_BOX_KEY_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34115,loot_key_apartment_08,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/APARTMENT_08_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34116,loot_key_apartment_08_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/APARTMENT_08_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34117,loot_key_apartment_08_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/APARTMENT_08_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34118,loot_key_bike_shop,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BIKE_SHOP_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34119,loot_key_bike_shop_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BIKE_SHOP_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34120,loot_key_bike_shop_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BIKE_SHOP_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34121,loot_key_boardroom,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BOARDROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34122,loot_key_boardroom_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BOARDROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34123,loot_key_boardroom_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BOARDROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34124,loot_key_boatmans_treasure,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BOATMANS_TREASURE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34125,loot_key_boatmans_treasure_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BOATMANS_TREASURE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
