string,string,string,string,string,string,string,string,string,string,string,string,xhash32,xhash32,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
item,brloot_valuable_watch,valuable,1,1,8393,small,80,,,,,x32#hash_c7c1b93f,x32#hash_c7bbcaa8,hud_icon_loot_old_watch,,,,3,valuable_watch,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_wrench,valuable,0,1,8602,small,4,,,,,x32#hash_c7c1aafe,x32#hash_c7bbcaa8,hud_icon_loot_wrench,,,,3,valuable_wrench,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_lighter,valuable,0,1,8509,small,4,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_lighter,,,,3,valuable_lighter,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_thumb_drive,valuable,4,1,8538,small,15,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_usb_stick,,,,3,valuable_thumb_drive,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_screwdriver,valuable,0,1,8534,small,4,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_screwdriver,,,,3,valuable_screwdriver,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_electrical_tape,valuable,1,1,8389,small,4,,,,,x32#hash_c7c1c1cb,x32#hash_c7bbcaa8,hud_icon_loot_electrical_tape,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_comicbook_firsted,valuable,4,1,8501,small,250,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_comic,br_legendary_loot_pickup,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_cannedfood,valuable,0,1,8511,small,8,,,,,x32#hash_c7c1bc3d,x32#hash_c7bbcaa8,hud_icon_loot_cans,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_drill,valuable,2,1,8519,small,50,,,,,x32#hash_c7c1b2d8,x32#hash_c7bbcaa8,hud_icon_loot_drill,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_electroniccomponents,valuable,0,1,8408,small,10,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_electric_components,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_folder_classified,valuable,4,1,8580,small,1000,,,,,x32#hash_c7c1bd7f,x32#hash_c7bbcaa8,hud_icon_loot_intel_02,br_legendary_loot_pickup,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_folder_sensitive,valuable,3,1,8618,small,200,,,,,x32#hash_c7c1ae44,x32#hash_c7bbcaa8,hud_icon_loot_intel_03,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_freshwater,valuable,0,1,8379,small,10,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_water_bottle,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_gunoil,valuable,3,1,8369,small,50,,,,,x32#hash_c7c1c62f,x32#hash_c7bbcaa8,hud_icon_loot_gun_oil_01,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_harddrive_encrypted,valuable,4,1,8567,small,500,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_harddrive,br_legendary_loot_pickup,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_importedtea,valuable,2,1,8549,small,50,,,,,x32#hash_c7c1af58,x32#hash_c7bbcaa8,hud_icon_loot_tea,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_mre,valuable,1,1,8535,small,5,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_mre,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_soothinglotion,valuable,2,1,8417,small,10,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_cream,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_wine,valuable,1,1,8578,small,25,,,,,x32#hash_c7c1b257,x32#hash_c7bbcaa8,hud_icon_loot_wine_bottle_01,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_wine_aged,valuable,3,1,8448,small,250,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_wine_bottle_02,,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_wine_vintage,valuable,4,1,8547,small,750,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_wine_bottle_03,br_legendary_loot_pickup,,,3,valuable_electrical_tape,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_gold_skull,valuable,4,1,8619,small,1250,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_skull,br_legendary_loot_pickup,,,3,valuable_gold_skull,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_personal_pictureofawoman,personal,0,1,8427,small,1,,,,,x32#hash_14c,x32#hash_c7c1ff77,hud_icon_loot_polaroid_woman,,,,3,personal_pictureofawoman,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_pictureofaman,personal,0,1,8488,small,1,,,,,x32#hash_c7c1c0ba,x32#hash_c7c20485,hud_icon_loot_polaroid_man,,,,3,personal_pictureofaman,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_pictureofachild,personal,0,1,8530,small,1,,,,,x32#hash_c7c1b063,x32#hash_c7c203cd,hud_icon_loot_polaroid_child,,,,3,personal_pictureofachild,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_pictureofadog,personal,0,1,8527,small,1,,,,,x32#hash_c7c1bd52,x32#hash_14c,hud_icon_loot_polaroid_dog,,,,3,personal_pictureofadog,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_pictureofacat,personal,0,1,8433,small,1,,,,,x32#hash_c7c1bc67,x32#hash_c7c1fe3c,hud_icon_loot_polaroid_cat,,,,3,personal_pictureofacat,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_heartlocket,personal,0,1,8352,small,1,,,,,x32#hash_14c,x32#hash_c7c202ed,hud_icon_loot_heart_locket,,,,3,personal_heartlocket,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_wornnecklace,personal,0,1,8445,small,1,,,,,x32#hash_c7c1bfdd,x32#hash_14c,hud_icon_loot_necklace,,,,3,personal_wornnecklace,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_oldwatch,personal,0,1,8476,small,1,,,,,x32#hash_c7c1bbc8,x32#hash_14c,hud_icon_loot_old_watch,,,,3,personal_oldwatch,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_vialofinsulin,personal,0,1,8508,small&nodrop,1,,,,,x32#hash_c7c1b468,x32#hash_14c,hud_icon_loot_insulin_vial,,,,3,personal_vialofinsulin,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_cancermedication,personal,0,1,8374,small,1,,,,,x32#hash_14c,x32#hash_c7c1ff31,hud_icon_loot_aspirin,,,,3,personal_cancermedication,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_toyknife,personal,0,1,8409,small,1,,,,,x32#hash_14c,x32#hash_c7c20113,hud_icon_loot_toy_knife,,,,3,personal_toyknife,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_brokenglasses,personal,0,1,8596,small,1,,,,,x32#hash_c7c1b506,x32#hash_c7c202bf,hud_icon_loot_broken_glasses,,,,3,personal_brokenglasses,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_origamihorse,personal,0,1,8441,small,1,,,,,x32#hash_c7c1be1d,x32#hash_c7c20311,hud_icon_loot_origami_horse,,,,3,personal_origamihorse,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_personal_smalldoll,personal,0,1,8351,small,1,,,,,x32#hash_14c,x32#hash_c7c20078,hud_icon_loot_small_doll,,,,3,personal_smalldoll,,,,,,,,,,,,,,3,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_xp_dufflebag,xp,0,1,,medium&not_in_containers,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_duffle_bag,,,,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_valuable
item,brloot_xp_purse,xp,0,1,,medium&not_in_containers,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_purse,,,,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_valuable
item,brloot_activity_starter_combat,activitystarter,0,1,,small,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_ph_combat,,,,,,,,,,,,,,,,,,,,,,ping_contract_initial_elimination,ping_contract_confirm_elimination
item,brloot_activity_starter_recon,activitystarter,0,1,,small,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_ph_recon,,,,,,,,,,,,,,,,,,,,,,ping_contract_initial_recon,ping_contract_confirm_secureintel
item,brloot_activity_starter_recover,activitystarter,0,1,,small,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_ph_recover,,,,,,,,,,,,,,,,,,,,,,ping_contract_initial_cargo,ping_contract_confirm_cargo
item,brloot_activity_starter_rescue,activitystarter,0,1,,small,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_ph_rescue,,,,,,,,,,,,,,,,,,,,,,ping_contract_initial_hostage,ping_contract_confirm_hostage
item,brloot_activity_starter_sabotage,activitystarter,0,1,,small,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_ph_sabotage,,,,,,,,,,,,,,,,,,,,,,ping_contract_initial_generic,ping_contract_confirm_generic
item,brloot_activity_starter_hunt,activitystarter,0,1,,small,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_ph_hunt,,,,,,,,,,,,,,,,,,,,,,ping_contract_initial_bounty,ping_contract_confirm_bounty
item,brloot_valuable_fuelrods,mission,4,1,8569,nodrop,1000,,,,,x32#hash_14c,x32#hash_c7c2009c,hud_icon_loot_fuel_rod,,,,1,dmz_geiger_intel,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,dmz_intel_laptop,mission,0,1,,medium,,,,,,x32#hash_c7c1b328,x32#hash_c7bbcaa8,hud_icon_loot_harddrive,,,,1,dmz_intel_laptop,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_hacked_laptop,mission,4,1,8644,medium,500,,,,,x32#hash_c7c1ac0a,x32#hash_c7c1fcb8,hud_icon_loot_laptop,,,,1,brloot_hacked_laptop,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_irradiated_watch,mission,4,1,8642,medium,100,,,,,x32#hash_c7c1af71,x32#hash_14c,hud_icon_loot_old_watch,,,,1,brloot_irradiated_watch,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_shipping_manifest,mission,4,1,8647,medium,100,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,1,brloot_shipping_manifest,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_stronghold_intel,mission,4,1,8641,medium,100,,,,,x32#hash_c7c1bcb9,x32#hash_14c,hud_icon_loot_intel_01,,,,1,brloot_stronghold_intel,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_faction_intel,mission,4,1,10444,medium,100,,,,,x32#hash_c7c1b89d,x32#hash_14c,hud_icon_loot_intel_01,,,,1,brloot_faction_intel,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_black_mous_intel,mission,4,1,11079,medium,100,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_intel_01,,,,1,brloot_black_mous_intel,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_dogtag,dogtag,0,1,8516,nodrop,1000,,,,,x32#hash_14c,x32#hash_c7c2029a,hud_icon_loot_dog_tag,br_legendary_loot_pickup,,,,brloot_dogtag,,,,,,,,,,,,,,1,,brightGold,ping_loot_generic,ping_loot_confirm_player_dogtag
item,brloot_durable_loot,extractable,0,1,8606,medium&nodrop,,,,,,x32#hash_c7c1c700,x32#hash_14c,ui_mp_br_loot_icon_plunder_extract_balloon,br_legendary_loot_pickup,,,1,brloot_durable_loot,,,,,,,,,,,,,,1,,brightGold,ping_loot_generic,
item,brloot_weaponcase,weaponcase,0,1,8358,nodrop,2500,,,,,x32#hash_c7c1b445,x32#hash_14c,hud_icon_loot_squad_loot_box,br_legendary_loot_pickup,,,,brloot_weaponcase,,,,,,,,,,,,,,1,,brightGold,ping_loot_generic,ping_loot_confirm_weaponCase
item,brloot_gascan,gascan,0,1,8540,medium&not_in_containers,20,,,,,x32#hash_c7c1aac8,x32#hash_14c,hud_icon_loot_gas_can,iw9_br_pickup_gas_can,,,1,brloot_gascan,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_dead_agent_radio,radio,0,1,,nodrop,,,,,,x32#hash_c7c1c048,x32#hash_c7bbcaa8,hud_icon_loot_radio,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,ping_loot_generic,ping_radio_confirm
item,brloot_perkpack_custom,perkpack,6,1,8584,small&nonexus,,,,,,x32#hash_c7c1b98f,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_sniper,perkpack,3,1,8401,small&nonexus,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loadout_sniper,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_commando,perkpack,3,1,8459,small&nonexus,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_ninja,perkpack,2,1,8467,small&nonexus,,,,,,x32#hash_c7c1c34c,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_guerilla,perkpack,2,1,8607,small&nonexus,,,,,,x32#hash_c7c1b521,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_tacsupport,perkpack,2,1,8575,small&nonexus,,,,,,x32#hash_c7c1c48b,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_marksman,perkpack,2,1,8496,small&nonexus,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_assassin,perkpack,3,1,8477,small&nonexus,,,,,,x32#hash_c7c1c289,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_mobilesupport,perkpack,3,1,8364,small&nonexus,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_silentwatch,perkpack,2,1,8422,small&nonexus,,,,,,x32#hash_c7c1c45e,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_tank,perkpack,3,1,8601,small&nonexus,,,,,,x32#hash_c7c1c738,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_commandoplus,perkpack,4,1,8450,small&nonexus,,,,,,x32#hash_c7c1c5fa,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_assassinplus,perkpack,4,1,8593,small&nonexus,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_mobilesupportplus,perkpack,4,1,8474,small&nonexus,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_perkpack_sniperplus,perkpack,4,1,8446,small&nonexus,,,,,,x32#hash_c7c1c99a,x32#hash_c7bbcaa8,hud_icon_loadout_generic,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_weapon_generic_me,weapon,10,,11355,medium&nodrop,,iw9_me_knife,brloot_weapon_generic_me,,,x32#hash_c7c1b7e2,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_weapon_generic_pi,weapon,10,,11307,medium&nodrop,,iw9_pi_golf17,brloot_weapon_generic_pi,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_weapon_generic_sh,weapon,10,,11356,medium&nodrop,,iw9_sh_mbravo,brloot_weapon_generic_sh,,,x32#hash_c7c1b7f9,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_weapon_generic_sm,weapon,10,,11338,medium&nodrop,,iw9_sm_mpapa5,brloot_weapon_generic_sm,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_weapon_generic_ar,weapon,10,,11354,medium&nodrop,,iw9_ar_mike4,brloot_weapon_generic_ar,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_weapon_generic_lm,weapon,10,,11303,medium&nodrop,,iw9_lm_ngolf7,brloot_weapon_generic_lm,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_weapon_generic_dm,weapon,10,,11329,medium&nodrop,,iw9_dm_sbeta,brloot_weapon_generic_dm,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_weapon_generic_sn,weapon,10,,11358,medium&nodrop,,iw9_sn_limax,brloot_weapon_generic_sn,,,x32#hash_c7c1b810,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_weapon_generic_la,weapon,10,,11351,medium&nodrop,,iw9_la_rpapa7,brloot_weapon_generic_la,,,x32#hash_c7c1b7bb,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_weapon_generic_kn,weapon,10,,11355,medium&nodrop,,iw9_me_knife,brloot_weapon_generic_kn,,,x32#hash_c7c1b78c,x32#hash_c7bbcaa8,icon_weapon_ar_mike4,,,,1,,,,,,,,,,,,,,,1,,,,
item,brloot_attachment_scope,attachment,0,1,3133,medium,200,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,3,,,,,,,,,,,,,,,3,,,,
item,brloot_attachment_back,attachment,0,1,1856,medium,200,,,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_attachment_stock_light01,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,
item,brloot_attachment_front,attachment,0,1,3179,medium,200,,,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_attachment_lmgbarrel_akilo47,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,
item,brloot_attachment_mag,attachment,0,1,766,medium,200,,,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_attachment_smgmag_akilo47,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,
item,brloot_attachment_muzzle,attachment,0,1,2016,medium,200,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,
item,brloot_attachment_other,attachment,0,1,1264,medium,200,,,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,
item,brloot_attachment_reargrip,attachment,0,1,3366,medium,200,,,,,x32#hash_c7c1b4f1,x32#hash_c7bbcaa8,icon_attachment_angledgrip,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,
item,brloot_attachment_underbarrel,attachment,0,1,1219,medium,200,,,,,x32#hash_c7c1c5d3,x32#hash_c7bbcaa8,icon_attachment_ub_mike203,,,,3,,,,,,,,,,,,,,,3,,,ping_loot_generic,
raritydef,0,,227,225,225,vfx/iw8_br/gameplay/vfx_br_item_drop_white,,vfx/iw8_br/gameplay/vfx_br_item_take_white,vfx/iw8_br/gameplay/vfx_br_player_drop_white_rnr,#common,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,
raritydef,1,,30,255,0,vfx/iw8_br/gameplay/vfx_br_money_drop_green,,vfx/iw8_br/gameplay/vfx_br_money_take_green,vfx/iw8_br/gameplay/vfx_br_player_drop_white_rnr,#uncommon,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,
raritydef,2,,0,112,221,vfx/iw8_br/gameplay/vfx_br_money_drop_blue,,vfx/iw8_br/gameplay/vfx_br_money_take_blue,vfx/iw8_br/gameplay/vfx_br_player_drop_white_rnr,#rare,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,
raritydef,3,,163,53,238,vfx/iw8_br/gameplay/vfx_br_money_drop_purple,,vfx/iw8_br/gameplay/vfx_br_money_take_purple,vfx/iw8_br/gameplay/vfx_br_player_drop_white_rnr,#epic,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,
raritydef,4,,255,128,0,vfx/iw8_br/gameplay/vfx_br_item_drop_orange,,vfx/iw8_br/gameplay/vfx_br_item_take_gold,vfx/iw8_br/gameplay/vfx_br_player_drop_white_rnr,#legendary,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,
raritydef,5,,255,221,0,vfx/iw8_br/gameplay/vfx_br_item_drop_red,,vfx/iw8_br/gameplay/vfx_br_item_take_red,vfx/iw8_br/gameplay/vfx_br_player_drop_white_rnr,#CUSTOM - NOT USED IN LOOT,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,
raritydef,6,,255,0,212,vfx/iw8_br/gameplay/vfx_br_item_drop_gold,,vfx/iw8_br/gameplay/vfx_br_item_take_gold,vfx/iw8_br/gameplay/vfx_br_player_drop_white_rnr,,,x32#hash_c7bbcaa8,x32#hash_c7bbcaa8,,,,,,,,,,,,,,,,,,,,,,,,
